refit_step,regime,country,feature_set,L,protocol,epoch,train_loss,valid_loss,valid_mse,valid_qlike,lr
19,normal,US,momentum,252,expanding,20,0.04404175999642509,0.021371367332755003,0.014999556420474035,0.021371367332755003,0.0005
19,normal,US,momentum,252,expanding,21,0.04415971111581941,0.021015912383529813,0.014797579675802886,0.021015912383529813,0.0005
19,normal,US,momentum,252,expanding,22,0.04074247512019928,0.021419111250703258,0.015228758157124378,0.021419111250703258,0.0005
19,normal,US,momentum,252,expanding,23,0.04010578797785641,0.020899205493151076,0.014819934840461865,0.020899205493151076,0.0005
19,normal,US,momentum,252,expanding,24,0.03739383891720809,0.02114696376906633,0.014687041576773039,0.02114696376906633,0.0005
19,normal,US,momentum,252,expanding,25,0.03968236922729397,0.02157165658874305,0.015432143996287536,0.02157165658874305,0.0005
19,normal,US,momentum,252,expanding,26,0.03804518678778313,0.021235098544353948,0.014984554848272862,0.021235098544353948,0.0005
19,normal,US,momentum,252,expanding,27,0.036765815136893615,0.021138611058300085,0.014999670612306172,0.021138611058300085,0.0005
19,normal,US,momentum,252,expanding,28,0.035493575981931716,0.021487979616793784,0.01531951539768284,0.021487979616793784,0.0005
19,normal,US,momentum,252,expanding,29,0.037811259715420355,0.020961825278911092,0.014716653194539662,0.020961825278911092,0.0005
19,normal,US,momentum,252,expanding,30,0.034459064046708426,0.023446049307898634,0.01578919965485145,0.023446049307898634,0.00025
19,normal,US,momentum,252,expanding,31,0.034802155031451606,0.0239154998136188,0.015898160980086486,0.0239154998136188,0.00025
19,normal,US,momentum,252,expanding,32,0.032552192781453694,0.02517265129955402,0.01659378688438792,0.02517265129955402,0.00025
19,normal,US,momentum,252,expanding,33,0.031196632071027183,0.025672119314334198,0.016805576298014706,0.025672119314334198,0.00025
20,normal,US,momentum,252,expanding,1,0.7431057648779041,0.035961905080276205,0.026777946162934697,0.035961905080276205,0.001
20,normal,US,momentum,252,expanding,2,0.2857378846200672,0.028939169461121073,0.02129271521890929,0.028939169461121073,0.001
20,normal,US,momentum,252,expanding,3,0.1890548892550527,0.026520360587266853,0.01867325718796581,0.026520360587266853,0.001
20,normal,US,momentum,252,expanding,4,0.12521817391306972,0.025828141842653984,0.01839914262431477,0.025828141842653984,0.001
20,normal,US,momentum,252,expanding,5,0.12238855197312452,0.028446080440111203,0.020660397697479353,0.028446080440111203,0.001
20,normal,US,momentum,252,expanding,6,0.10585897788405418,0.03151497002566897,0.022444480766943834,0.03151497002566897,0.001
20,normal,US,momentum,252,expanding,7,0.09165612285062767,0.028247084557073948,0.019446145018579764,0.028247084557073948,0.001
20,normal,US,momentum,252,expanding,8,0.07715243464733389,0.02811414926909667,0.020073587700314477,0.02811414926909667,0.001
20,normal,US,momentum,252,expanding,9,0.07233975122394799,0.030744623986521884,0.021530389211593417,0.030744623986521884,0.001
20,normal,US,momentum,252,expanding,10,0.07419238388923902,0.031075406303548336,0.021561226549498533,0.031075406303548336,0.001
20,normal,US,momentum,252,expanding,11,0.0633350753913336,0.022713195528282118,0.015605021370660275,0.022713195528282118,0.0005
20,normal,US,momentum,252,expanding,12,0.05389615906375963,0.022239987898089543,0.015021735511788535,0.022239987898089543,0.0005
20,normal,US,momentum,252,expanding,13,0.04730389570819761,0.022371031028383857,0.01512029318634523,0.022371031028383857,0.0005
20,normal,US,momentum,252,expanding,14,0.050045663652336765,0.022223551188205196,0.015075239388767732,0.022223551188205196,0.0005
20,normal,US,momentum,252,expanding,15,0.04882949352611391,0.02188285215534532,0.015100374165067978,0.02188285215534532,0.0005
20,normal,US,momentum,252,expanding,16,0.048552255681143616,0.021900246248406138,0.014950316501866788,0.021900246248406138,0.0005
20,normal,US,momentum,252,expanding,17,0.04733623430508768,0.021832980305992757,0.015009175329853635,0.021832980305992757,0.0005
20,normal,US,momentum,252,expanding,18,0.043735661816194094,0.021812635530890166,0.015028700646047199,0.021812635530890166,0.0005
20,normal,US,momentum,252,expanding,19,0.046283962020715566,0.021803592886998815,0.01507107026943373,0.021803592886998815,0.0005
20,normal,US,momentum,252,expanding,20,0.04502903732843456,0.021827526365450375,0.014828231910226542,0.021827526365450375,0.0005
20,normal,US,momentum,252,expanding,21,0.045324905222476994,0.021494276712102998,0.014608961924773838,0.021494276712102998,0.0005
20,normal,US,momentum,252,expanding,22,0.04232130587982908,0.021955867474664898,0.01507640446818203,0.021955867474664898,0.0005
20,normal,US,momentum,252,expanding,23,0.04220115686652346,0.021506099656062958,0.014398382474249656,0.021506099656062958,0.0005
20,normal,US,momentum,252,expanding,24,0.03892684692244634,0.021616401441935537,0.014608187918816138,0.021616401441935537,0.0005
20,normal,US,momentum,252,expanding,25,0.04041555514956739,0.02211355811475818,0.015607683917661326,0.02211355811475818,0.0005
20,normal,US,momentum,252,expanding,26,0.03752265290452353,0.021887447116670695,0.015034263406734947,0.021887447116670695,0.0005
20,normal,US,momentum,252,expanding,27,0.04023954807931285,0.021962262245836382,0.014989557243678548,0.021962262245836382,0.0005
20,normal,US,momentum,252,expanding,28,0.03539293838537179,0.02534677285980357,0.016453851902977042,0.02534677285980357,0.00025
20,normal,US,momentum,252,expanding,29,0.038459858175169524,0.025321015234516468,0.016189564501336955,0.025321015234516468,0.00025
20,normal,US,momentum,252,expanding,30,0.03452064240903125,0.024296195850194352,0.015724144834990895,0.024296195850194352,0.00025
20,normal,US,momentum,252,expanding,31,0.03481780305471064,0.024761830556153688,0.015984514577809823,0.024761830556153688,0.00025
21,normal,US,momentum,252,expanding,1,0.7384917000695062,0.03680522812676917,0.04702093218364855,0.03680522812676917,0.001
21,normal,US,momentum,252,expanding,2,0.3196314954354367,0.028892690364691845,0.03886368392157729,0.028892690364691845,0.001
21,normal,US,momentum,252,expanding,3,0.1783329472520912,0.026823467319146976,0.03608636971372758,0.026823467319146976,0.001
21,normal,US,momentum,252,expanding,4,0.11724946062068879,0.02869550480851221,0.03439197640349395,0.02869550480851221,0.001
21,normal,US,momentum,252,expanding,5,0.1189735508345645,0.03142117875755856,0.03747320370952578,0.03142117875755856,0.001
21,normal,US,momentum,252,expanding,6,0.09635291368981848,0.029096256698304925,0.03667420366384687,0.029096256698304925,0.001
21,normal,US,momentum,252,expanding,7,0.08318866350969324,0.03237187579369387,0.038964073805913435,0.03237187579369387,0.001
21,normal,US,momentum,252,expanding,8,0.08453596580501595,0.03122366654278952,0.04059361149794864,0.03122366654278952,0.001
21,normal,US,momentum,252,expanding,9,0.0747960899162998,0.027775443606650362,0.03858881253395637,0.027775443606650362,0.001
21,normal,US,momentum,252,expanding,10,0.05912605365309906,0.022994141433074496,0.03840435932587533,0.022994141433074496,0.0005
21,normal,US,momentum,252,expanding,11,0.05566186104335272,0.022949492938004266,0.03854890852949045,0.022949492938004266,0.0005
21,normal,US,momentum,252,expanding,12,0.05204063283693526,0.022596029724897385,0.038690960320243,0.022596029724897385,0.0005
21,normal,US,momentum,252,expanding,13,0.05087644282827886,0.02235625008427843,0.03832865185546179,0.02235625008427843,0.0005
21,normal,US,momentum,252,expanding,14,0.04918320127425853,0.022504004010524947,0.039455980606322744,0.022504004010524947,0.0005
21,normal,US,momentum,252,expanding,15,0.05080654573003438,0.022407393544772506,0.03858323047195908,0.022407393544772506,0.0005
21,normal,US,momentum,252,expanding,16,0.045611400306991685,0.022420974492127717,0.038809098575237025,0.022420974492127717,0.0005
21,normal,US,momentum,252,expanding,17,0.045488272551249445,0.02251045668946191,0.03923859093746129,0.02251045668946191,0.0005
21,normal,US,momentum,252,expanding,18,0.04461210203917512,0.022868354329461413,0.0387289864520957,0.022868354329461413,0.0005
21,normal,US,momentum,252,expanding,19,0.04531166910221719,0.022345536156086573,0.03907141785552032,0.022345536156086573,0.0005
21,normal,US,momentum,252,expanding,20,0.04229838523957441,0.022255616327779185,0.04004755387776089,0.022255616327779185,0.0005
21,normal,US,momentum,252,expanding,21,0.040687858721078995,0.022590621125062008,0.04093925905053633,0.022590621125062008,0.0005
21,normal,US,momentum,252,expanding,22,0.043118109294516205,0.02254229436403695,0.0404006721329515,0.02254229436403695,0.0005
21,normal,US,momentum,252,expanding,23,0.04237155937648118,0.022156300202587215,0.039638448261866605,0.022156300202587215,0.0005
21,normal,US,momentum,252,expanding,24,0.038825326139959884,0.02212301989705926,0.039349932957739725,0.02212301989705926,0.0005
21,normal,US,momentum,252,expanding,25,0.037169086550062555,0.02254637776508649,0.03930921145599254,0.02254637776508649,0.0005
21,normal,US,momentum,252,expanding,26,0.03695350830572312,0.02265079900749263,0.03835802944037166,0.02265079900749263,0.0005
21,normal,US,momentum,252,expanding,27,0.03687961455512446,0.023181320075847313,0.04031906608682479,0.023181320075847313,0.0005
21,normal,US,momentum,252,expanding,28,0.03809015138986008,0.02303596832819523,0.041107912459512695,0.02303596832819523,0.0005
21,normal,US,momentum,252,expanding,29,0.033048464882796544,0.02299960743719206,0.042963433657249396,0.02299960743719206,0.0005
21,normal,US,momentum,252,expanding,30,0.03412002845028947,0.02250934221249105,0.04092913474479731,0.02250934221249105,0.0005
21,normal,US,momentum,252,expanding,31,0.03415014267137922,0.025004857442232326,0.04536401899191585,0.025004857442232326,0.00025
21,normal,US,momentum,252,expanding,32,0.03643914030840271,0.025705555416805158,0.04661407957981973,0.025705555416805158,0.00025
21,normal,US,momentum,252,expanding,33,0.03204111024454576,0.02555346137956641,0.046837707940679395,0.02555346137956641,0.00025
21,normal,US,momentum,252,expanding,34,0.031521369824734156,0.026005203628300427,0.04638520394363543,0.026005203628300427,0.00025
22,normal,US,momentum,252,expanding,1,0.7350958118516706,0.036544692075139974,0.0489322358164294,0.036544692075139974,0.001
22,normal,US,momentum,252,expanding,2,0.31338199390121096,0.029292287321328984,0.040940989491727524,0.029292287321328984,0.001
22,normal,US,momentum,252,expanding,3,0.1842830202250872,0.025828940982299754,0.039370497915143327,0.025828940982299754,0.001
22,normal,US,momentum,252,expanding,4,0.12021984497915837,0.026171812487569387,0.03871969432450033,0.026171812487569387,0.001
22,normal,US,momentum,252,expanding,5,0.11749106298557704,0.03442606123672227,0.04058198217038883,0.03442606123672227,0.001
22,normal,US,momentum,252,expanding,6,0.11083346624844972,0.026788004455225885,0.038692647391784865,0.026788004455225885,0.001
22,normal,US,momentum,252,expanding,7,0.0857112513961162,0.028872167735921942,0.03937207597786199,0.028872167735921942,0.001
22,normal,US,momentum,252,expanding,8,0.08328820211825963,0.029039545369994993,0.039034304514987066,0.029039545369994993,0.001
22,normal,US,momentum,252,expanding,9,0.07601134451636503,0.028958002583771562,0.03982179675474357,0.028958002583771562,0.001
22,normal,US,momentum,252,expanding,10,0.06401458289533835,0.02289074768831529,0.039173283075031484,0.02289074768831529,0.0005
22,normal,US,momentum,252,expanding,11,0.053911274944933196,0.022761720884838542,0.04055041015256338,0.022761720884838542,0.0005
22,normal,US,momentum,252,expanding,12,0.05118292899503207,0.022394407010070838,0.03992062098534267,0.022394407010070838,0.0005
22,normal,US,momentum,252,expanding,13,0.04986558508149379,0.022963350549614476,0.041305760344230114,0.022963350549614476,0.0005
22,normal,US,momentum,252,expanding,14,0.04976310824435526,0.022651792968317493,0.04014467727899984,0.022651792968317493,0.0005
22,normal,US,momentum,252,expanding,15,0.04688146565483689,0.022868758384186536,0.04002373323466514,0.022868758384186536,0.0005
22,normal,US,momentum,252,expanding,16,0.04926055617706751,0.02242178757962709,0.03928313140644136,0.02242178757962709,0.0005
22,normal,US,momentum,252,expanding,17,0.046389818618161056,0.022287981891642755,0.03900466921541522,0.022287981891642755,0.0005
22,normal,US,momentum,252,expanding,18,0.045735291155890555,0.02230286925427392,0.04050135423180845,0.02230286925427392,0.0005
22,normal,US,momentum,252,expanding,19,0.04286217738612676,0.02317085369625049,0.03950071816219392,0.02317085369625049,0.0005
22,normal,US,momentum,252,expanding,20,0.0466673792705121,0.022492178744437378,0.04105423642373128,0.022492178744437378,0.0005
22,normal,US,momentum,252,expanding,21,0.04270145673512154,0.022886215951454687,0.04233293113604648,0.022886215951454687,0.0005
22,normal,US,momentum,252,expanding,22,0.042898199035382695,0.022560456802089866,0.040570879966940074,0.022560456802089866,0.0005
22,normal,US,momentum,252,expanding,23,0.03842906476554395,0.022917389201372318,0.04282484145432765,0.022917389201372318,0.0005
22,normal,US,momentum,252,expanding,24,0.03877915225455911,0.024514786710952016,0.04471061277302986,0.024514786710952016,0.00025
22,normal,US,momentum,252,expanding,25,0.03717418516952108,0.025554443837440422,0.044468865853255976,0.025554443837440422,0.00025
22,normal,US,momentum,252,expanding,26,0.035647487764795545,0.025196847618660437,0.0450981099246418,0.025196847618660437,0.00025
22,normal,US,momentum,252,expanding,27,0.03486416055937074,0.026090302199649845,0.04637638767488206,0.026090302199649845,0.00025
23,normal,US,momentum,252,expanding,1,0.7314768841761575,0.036851402654605694,0.04900873348870002,0.036851402654605694,0.001
23,normal,US,momentum,252,expanding,2,0.2510864273130875,0.038647029491478344,0.04814532978816583,0.038647029491478344,0.001
23,normal,US,momentum,252,expanding,3,0.20881488774655693,0.0297017922969303,0.03832028359712676,0.0297017922969303,0.001
23,normal,US,momentum,252,expanding,4,0.11941377869610133,0.02997674917245532,0.03900344434466603,0.02997674917245532,0.001
23,normal,US,momentum,252,expanding,5,0.09054052382363868,0.027942485054745145,0.036944792441189936,0.027942485054745145,0.001
23,normal,US,momentum,252,expanding,6,0.09054685505050745,0.02760681153284648,0.03821014298213518,0.02760681153284648,0.001
23,normal,US,momentum,252,expanding,7,0.08593832001485928,0.0262022830690071,0.03724444701944878,0.0262022830690071,0.001
23,normal,US,momentum,252,expanding,8,0.07841728338654676,0.024924513210889274,0.038574682057764556,0.024924513210889274,0.001
23,normal,US,momentum,252,expanding,9,0.06932826676458415,0.02499979975880508,0.03898330475287747,0.02499979975880508,0.001
23,normal,US,momentum,252,expanding,10,0.07022155275301088,0.024473633952457396,0.03945511147810234,0.024473633952457396,0.001
23,normal,US,momentum,252,expanding,11,0.06719263967137275,0.023914089488868556,0.039474256229099385,0.023914089488868556,0.001
23,normal,US,momentum,252,expanding,12,0.05486510023729525,0.023686552046932922,0.038828366728573496,0.023686552046932922,0.001
23,normal,US,momentum,252,expanding,13,0.05398990530277698,0.02412847734075557,0.03930466776774248,0.02412847734075557,0.001
23,normal,US,momentum,252,expanding,14,0.05443240343668622,0.024050169812454208,0.03999056449220499,0.024050169812454208,0.001
23,normal,US,momentum,252,expanding,15,0.05074998823957855,0.024541470012821646,0.03926743702821783,0.024541470012821646,0.001
23,normal,US,momentum,252,expanding,16,0.04641272002345735,0.024204519966998923,0.03949674226962272,0.024204519966998923,0.001
23,normal,US,momentum,252,expanding,17,0.04783641263730575,0.022564566054898476,0.03836374844185712,0.022564566054898476,0.001
23,normal,US,momentum,252,expanding,18,0.04520187390191262,0.02289320814587335,0.04092214512050367,0.02289320814587335,0.001
23,normal,US,momentum,252,expanding,19,0.04460071567345246,0.02255663002063821,0.04036764543678356,0.02255663002063821,0.001
23,normal,US,momentum,252,expanding,20,0.041605295822755656,0.022292653918995497,0.03997885110361051,0.022292653918995497,0.001
23,normal,US,momentum,252,expanding,21,0.042633060676899405,0.02325358849889666,0.039517605455343476,0.02325358849889666,0.001
23,normal,US,momentum,252,expanding,22,0.04392285199392607,0.023366380943067512,0.03904309819052366,0.023366380943067512,0.001
23,normal,US,momentum,252,expanding,23,0.04554296225198846,0.022468616700024428,0.038788798914058974,0.022468616700024428,0.001
23,normal,US,momentum,252,expanding,24,0.04316063141204343,0.022087459118516423,0.0387370636424433,0.022087459118516423,0.001
23,normal,US,momentum,252,expanding,25,0.03809438977225183,0.02309225192253862,0.04157480777708632,0.02309225192253862,0.001
23,normal,US,momentum,252,expanding,26,0.03952390724913677,0.024038504640731248,0.03981326045703802,0.024038504640731248,0.001
23,normal,US,momentum,252,expanding,27,0.03916262268173801,0.022393429235851657,0.03952196497295307,0.022393429235851657,0.001
23,normal,US,momentum,252,expanding,28,0.036928287155231665,0.02338354598244551,0.042937696558366184,0.02338354598244551,0.001
23,normal,US,momentum,252,expanding,29,0.039351514078544245,0.023376468209093792,0.04089641798327976,0.023376468209093792,0.001
23,normal,US,momentum,252,expanding,30,0.03386137619729572,0.02317553160413878,0.04162775986031075,0.02317553160413878,0.001
23,normal,US,momentum,252,expanding,31,0.03648474468973163,0.0269187952582922,0.0434964380163148,0.0269187952582922,0.0005
23,normal,US,momentum,252,expanding,32,0.034531363036468414,0.02476799748906912,0.04498250793248738,0.02476799748906912,0.0005
23,normal,US,momentum,252,expanding,33,0.034381992632841425,0.023764938921413018,0.044754899231320255,0.023764938921413018,0.0005
23,normal,US,momentum,252,expanding,34,0.030379329264463843,0.02322103078528225,0.042960420008816017,0.02322103078528225,0.0005
24,normal,US,momentum,252,expanding,1,0.7261137965029176,0.03498985020587154,0.04675334658895083,0.03498985020587154,0.001
24,normal,US,momentum,252,expanding,2,0.273514692032639,0.02921441623417667,0.04598800822610915,0.02921441623417667,0.001
24,normal,US,momentum,252,expanding,3,0.17124716126937656,0.028179110281366854,0.04413258860178653,0.028179110281366854,0.001
24,normal,US,momentum,252,expanding,4,0.1263635603923209,0.024602299959164634,0.03541099964649395,0.024602299959164634,0.001
24,normal,US,momentum,252,expanding,5,0.09998989175014858,0.025139707642664457,0.037421776195804134,0.025139707642664457,0.001
24,normal,US,momentum,252,expanding,6,0.08385997900291334,0.023595876045686557,0.03746595141716984,0.023595876045686557,0.001
24,normal,US,momentum,252,expanding,7,0.06695948001704638,0.023409083238518022,0.03377870530144209,0.023409083238518022,0.001
24,normal,US,momentum,252,expanding,8,0.06905008800139155,0.024570756396819406,0.03673075104744259,0.024570756396819406,0.001
24,normal,US,momentum,252,expanding,9,0.062314858495057385,0.02508893841288534,0.03853506882820459,0.02508893841288534,0.001
24,normal,US,momentum,252,expanding,10,0.06516858420417279,0.025079267633508772,0.03729341004237773,0.025079267633508772,0.001
24,normal,US,momentum,252,expanding,11,0.06211175422502469,0.026960150422366366,0.039174546251872715,0.026960150422366366,0.001
24,normal,US,momentum,252,expanding,12,0.05868723091162458,0.025863010156916773,0.04025603488716339,0.025863010156916773,0.001
24,normal,US,momentum,252,expanding,13,0.05345950773622416,0.024246594484582586,0.03680372446494535,0.024246594484582586,0.001
24,normal,US,momentum,252,expanding,14,0.056554824802317195,0.020666373171392433,0.03723495828800398,0.020666373171392433,0.0005
24,normal,US,momentum,252,expanding,15,0.04949300827670701,0.020787641563750885,0.03824197732353553,0.020787641563750885,0.0005
24,normal,US,momentum,252,expanding,16,0.04653478521334974,0.021114932959496513,0.03815000998842759,0.021114932959496513,0.0005
24,normal,US,momentum,252,expanding,17,0.044836126192461086,0.02143104373732429,0.03895511047135457,0.02143104373732429,0.0005
24,normal,US,momentum,252,expanding,18,0.045633892696115036,0.02159677354142044,0.03919769846625238,0.02159677354142044,0.0005
24,normal,US,momentum,252,expanding,19,0.04445581470345017,0.020999738035257884,0.03947019990353011,0.020999738035257884,0.0005
24,normal,US,momentum,252,expanding,20,0.04052892784717717,0.021122281681008725,0.03995271881497206,0.021122281681008725,0.0005
24,normal,US,momentum,252,expanding,21,0.04015856459736824,0.024120449160612865,0.04161559462654312,0.024120449160612865,0.00025
24,normal,US,momentum,252,expanding,22,0.037855641383536254,0.02372956921837534,0.04175949624373412,0.02372956921837534,0.00025
24,normal,US,momentum,252,expanding,23,0.03806624853912788,0.02388243705033748,0.041453414992889126,0.02388243705033748,0.00025
24,normal,US,momentum,252,expanding,24,0.03624331306524669,0.023983487462529516,0.04155566971046813,0.023983487462529516,0.00025
25,normal,US,momentum,252,expanding,1,0.7234242467117649,0.03630885425280439,0.04828822516969272,0.03630885425280439,0.001
25,normal,US,momentum,252,expanding,2,0.28241954308951805,0.028587007856794237,0.045702258231384414,0.028587007856794237,0.001
25,normal,US,momentum,252,expanding,3,0.17103908875201404,0.026706522404267696,0.04347710039998804,0.026706522404267696,0.001
25,normal,US,momentum,252,expanding,4,0.1275331586391803,0.02439700324099515,0.03534712716937065,0.02439700324099515,0.001
25,normal,US,momentum,252,expanding,5,0.1022470651518672,0.023926469317084077,0.037306152656674384,0.023926469317084077,0.001
25,normal,US,momentum,252,expanding,6,0.07882859704967354,0.022628166852548814,0.037086333334445956,0.022628166852548814,0.001
25,normal,US,momentum,252,expanding,7,0.0643953666586967,0.023156534612745007,0.03630924757037844,0.023156534612745007,0.001
25,normal,US,momentum,252,expanding,8,0.06765306127035735,0.023327486463070878,0.037588590064219066,0.023327486463070878,0.001
25,normal,US,momentum,252,expanding,9,0.06074597212806377,0.024836596538341287,0.037050115317106246,0.024836596538341287,0.001
25,normal,US,momentum,252,expanding,10,0.06332675397670472,0.025915618492399973,0.03909324678991522,0.025915618492399973,0.001
25,normal,US,momentum,252,expanding,11,0.06353333615573334,0.027037679313705813,0.0402704049966165,0.027037679313705813,0.001
25,normal,US,momentum,252,expanding,12,0.0599464153466986,0.026891150956727426,0.039825234562158585,0.026891150956727426,0.001
25,normal,US,momentum,252,expanding,13,0.05856672384848582,0.021172672268859938,0.03786385857633182,0.021172672268859938,0.0005
25,normal,US,momentum,252,expanding,14,0.05048868303481216,0.021005307422840246,0.03892507063491004,0.021005307422840246,0.0005
25,normal,US,momentum,252,expanding,15,0.049627326455273305,0.021200920735869783,0.039111499488353726,0.021200920735869783,0.0005
25,normal,US,momentum,252,expanding,16,0.05039145642475846,0.021211036819855384,0.03912591268973691,0.021211036819855384,0.0005
25,normal,US,momentum,252,expanding,17,0.04650768038937233,0.021407749205963982,0.04015224650502205,0.021407749205963982,0.0005
25,normal,US,momentum,252,expanding,18,0.04670664014603719,0.021154592273002624,0.03952091048870768,0.021154592273002624,0.0005
25,normal,US,momentum,252,expanding,19,0.04503979356323337,0.020764541722857417,0.04000861229641097,0.020764541722857417,0.0005
25,normal,US,momentum,252,expanding,20,0.04275386147716997,0.02123961743407776,0.040211855247616765,0.02123961743407776,0.0005
25,normal,US,momentum,252,expanding,21,0.0435347813423424,0.020546457069048518,0.03892545412693705,0.020546457069048518,0.0005
25,normal,US,momentum,252,expanding,22,0.04080453377039995,0.020618100157317278,0.03981298921363694,0.020618100157317278,0.0005
25,normal,US,momentum,252,expanding,23,0.03857390048392152,0.02053435754430591,0.039438166948301455,0.02053435754430591,0.0005
25,normal,US,momentum,252,expanding,24,0.03836015271076268,0.020710321129576943,0.039128486013838226,0.020710321129576943,0.0005
25,normal,US,momentum,252,expanding,25,0.04048043115051017,0.020988158765527332,0.04087174321923937,0.020988158765527332,0.0005
25,normal,US,momentum,252,expanding,26,0.03769551948836231,0.020753442633923775,0.038567817956209186,0.020753442633923775,0.0005
25,normal,US,momentum,252,expanding,27,0.03826843180421354,0.02120371031275566,0.040143951986517226,0.02120371031275566,0.0005
25,normal,US,momentum,252,expanding,28,0.03829781725641538,0.020705684434876963,0.040167266822287016,0.020705684434876963,0.0005
25,normal,US,momentum,252,expanding,29,0.03552623222639792,0.021429800761509236,0.04143778671111379,0.021429800761509236,0.0005
25,normal,US,momentum,252,expanding,30,0.03507842035037206,0.02454719482183705,0.04538736407245909,0.02454719482183705,0.00025
25,normal,US,momentum,252,expanding,31,0.034634888906185456,0.024225331663477075,0.04604946289743696,0.024225331663477075,0.00025
25,normal,US,momentum,252,expanding,32,0.0332491801161088,0.024304798614971253,0.04526663715285914,0.024304798614971253,0.00025
25,normal,US,momentum,252,expanding,33,0.03253563171733953,0.024994549018249858,0.04634987477745329,0.024994549018249858,0.00025
26,normal,US,momentum,252,expanding,1,0.7202012027306488,0.037666182812243966,0.05494989555322467,0.037666182812243966,0.001
26,normal,US,momentum,252,expanding,2,0.2523346863799007,0.028252219120760272,0.043832340683013886,0.028252219120760272,0.001
26,normal,US,momentum,252,expanding,3,0.1446351014175636,0.026427496413912094,0.04195808837617058,0.026427496413912094,0.001
26,normal,US,momentum,252,expanding,4,0.13146939567181193,0.025830043191089593,0.04311072443931183,0.025830043191089593,0.001
26,normal,US,momentum,252,expanding,5,0.10992900366237668,0.025214823228732534,0.04313085695354807,0.025214823228732534,0.001
26,normal,US,momentum,252,expanding,6,0.08612815229106711,0.026294909308682078,0.04252845359896682,0.026294909308682078,0.001
26,normal,US,momentum,252,expanding,7,0.07741819578237509,0.025203684034776075,0.04183128325278551,0.025203684034776075,0.001
26,normal,US,momentum,252,expanding,8,0.07011376644858511,0.025077025991624303,0.040880467961037774,0.025077025991624303,0.001
26,normal,US,momentum,252,expanding,9,0.06421404403885715,0.025612809317015005,0.04189443526058383,0.025612809317015005,0.001
26,normal,US,momentum,252,expanding,10,0.06138086417525466,0.027557714768304185,0.041346843584339744,0.027557714768304185,0.001
26,normal,US,momentum,252,expanding,11,0.06570284690943523,0.0293273223565434,0.04445608319519468,0.0293273223565434,0.001
26,normal,US,momentum,252,expanding,12,0.05971577041709542,0.027584610117223646,0.04399561257387775,0.027584610117223646,0.001
26,normal,US,momentum,252,expanding,13,0.05332666848253741,0.025396424412075326,0.04442383479293879,0.025396424412075326,0.001
26,normal,US,momentum,252,expanding,14,0.04884958134715678,0.023061109884434074,0.04194033221336707,0.023061109884434074,0.001
26,normal,US,momentum,252,expanding,15,0.04982553373114833,0.023717595228483324,0.04088555376308426,0.023717595228483324,0.001
26,normal,US,momentum,252,expanding,16,0.05292149351381405,0.023077215118544592,0.04070962618765145,0.023077215118544592,0.001
26,normal,US,momentum,252,expanding,17,0.048052273641714244,0.021403198879940712,0.04144550709063799,0.021403198879940712,0.001
26,normal,US,momentum,252,expanding,18,0.04747424966905851,0.021901649134094738,0.04163784911561605,0.021901649134094738,0.001
26,normal,US,momentum,252,expanding,19,0.041863617274394686,0.023784787423803442,0.042864937242616766,0.023784787423803442,0.001
26,normal,US,momentum,252,expanding,20,0.041545585504661295,0.022193164126283787,0.041850262230549995,0.022193164126283787,0.001
26,normal,US,momentum,252,expanding,21,0.04515567665095059,0.021803706287327727,0.042589111792893014,0.021803706287327727,0.001
26,normal,US,momentum,252,expanding,22,0.043988575004204486,0.022460116955066903,0.041781437876063594,0.022460116955066903,0.001
26,normal,US,momentum,252,expanding,23,0.04210311153631846,0.021540694695959175,0.0404699692704432,0.021540694695959175,0.001
26,normal,US,momentum,252,expanding,24,0.042264645071274504,0.02177895103752182,0.041477987618842305,0.02177895103752182,0.0005
26,normal,US,momentum,252,expanding,25,0.0383734383230181,0.02185556317736245,0.04398261035790876,0.02185556317736245,0.0005
26,normal,US,momentum,252,expanding,26,0.033900557969957494,0.02186001812069268,0.04467388034052154,0.02186001812069268,0.0005
26,normal,US,momentum,252,expanding,27,0.03174502639311063,0.02130439543044618,0.04329598103492764,0.02130439543044618,0.0005
26,normal,US,momentum,252,expanding,28,0.03265435287685751,0.02151142291256023,0.04259934683279076,0.02151142291256023,0.0005
26,normal,US,momentum,252,expanding,29,0.03141582746154342,0.021887851405401188,0.04439367448537218,0.021887851405401188,0.0005
26,normal,US,momentum,252,expanding,30,0.031200713690885843,0.021837517482531103,0.04228393517791907,0.021837517482531103,0.0005
26,normal,US,momentum,252,expanding,31,0.0305094806338633,0.021832235365748395,0.04368177855628845,0.021832235365748395,0.0005
26,normal,US,momentum,252,expanding,32,0.029094572960467323,0.022206174727369257,0.04418822624728904,0.022206174727369257,0.0005
26,normal,US,momentum,252,expanding,33,0.02909875704697523,0.02214067224465165,0.044800093314787424,0.02214067224465165,0.0005
26,normal,US,momentum,252,expanding,34,0.0312231178689951,0.025269469147656,0.049397675211327964,0.025269469147656,0.00025
26,normal,US,momentum,252,expanding,35,0.02925548473875748,0.026049561680723966,0.049109838565490595,0.026049561680723966,0.00025
26,normal,US,momentum,252,expanding,36,0.02921149408259314,0.025320235350909097,0.04911572547698952,0.025320235350909097,0.00025
26,normal,US,momentum,252,expanding,37,0.02769569480650561,0.024800829730645967,0.049692523991606376,0.024800829730645967,0.00025
