epoch,train_loss,valid_loss,valid_mse,valid_qlike,lr,regime,country,L,protocol
3,0.07882166415760197,0.051645861963751004,0.058019715704415976,0.051645861963751004,0.001,gfc,JP,22,static
4,0.0703113810303285,0.04708128360107481,0.05421213482917562,0.04708128360107481,0.001,gfc,JP,22,static
5,0.08430557498305115,0.06093140147184754,0.08642959389609364,0.06093140147184754,0.001,gfc,JP,22,static
6,0.1514266958248984,0.03062652851692334,0.03035172590842614,0.03062652851692334,0.001,gfc,JP,22,static
7,0.23558344300260248,0.08663845403652462,0.06935401337017656,0.08663845403652462,0.001,gfc,JP,22,static
8,0.10774388509927336,0.03113293995495797,0.03175391933997633,0.03113293995495797,0.001,gfc,JP,22,static
9,0.07410317620972998,0.04147034454353078,0.04294818009321506,0.04147034454353078,0.001,gfc,JP,22,static
10,0.07194151598768136,0.029792645240960782,0.030307616359791775,0.029792645240960782,0.001,gfc,JP,22,static
11,0.07225289652796135,0.023994368984725088,0.02445547447091172,0.023994368984725088,0.001,gfc,JP,22,static
12,0.08223801528670124,0.01938100916550928,0.020282627886485473,0.01938100916550928,0.001,gfc,JP,22,static
13,0.09389883352770019,0.04096502058355916,0.03983940758746163,0.04096502058355916,0.001,gfc,JP,22,static
14,0.08352076623243154,0.03898168431427454,0.03698108057955257,0.03898168431427454,0.001,gfc,JP,22,static
15,0.06112276808809988,0.019892817629365345,0.020851209895451542,0.019892817629365345,0.001,gfc,JP,22,static
16,0.051700406275766414,0.02276742646253586,0.02272627516253757,0.02276742646253586,0.001,gfc,JP,22,static
17,0.04807809886244154,0.020298491687742972,0.02101328080663314,0.020298491687742972,0.001,gfc,JP,22,static
18,0.0498789757413348,0.016195960459750715,0.017700520664574164,0.016195960459750715,0.001,gfc,JP,22,static
19,0.0507661203671362,0.014783150933226593,0.01641725404904439,0.014783150933226593,0.001,gfc,JP,22,static
20,0.05797676200565604,0.015109927707915246,0.016955650848928493,0.015109927707915246,0.001,gfc,JP,22,static
21,0.05982650140511621,0.02358547462637268,0.02601498128989568,0.02358547462637268,0.001,gfc,JP,22,static
22,0.07952105376831035,0.042130579205182726,0.03758704711339975,0.042130579205182726,0.001,gfc,JP,22,static
23,0.06302647788039188,0.021114000277749574,0.021918964229132,0.021114000277749574,0.001,gfc,JP,22,static
24,0.051822740661422,0.022807288923504154,0.023770414051497997,0.022807288923504154,0.001,gfc,JP,22,static
25,0.04340111122457022,0.01813415091944789,0.019387389861258417,0.01813415091944789,0.001,gfc,JP,22,static
26,0.04679351163663201,0.017155503818518776,0.018622089071795044,0.017155503818518776,0.0005,gfc,JP,22,static
27,0.0426430971044855,0.017682684471587124,0.01925255254152333,0.017682684471587124,0.0005,gfc,JP,22,static
28,0.040692231012988335,0.015921676207703853,0.017395685747386473,0.015921676207703853,0.0005,gfc,JP,22,static
29,0.040679416225589425,0.014928163705699838,0.01642782141940917,0.014928163705699838,0.0005,gfc,JP,22,static
1,0.40688842455296725,0.05166836344830618,0.04621139864780401,0.05166836344830618,0.001,gfc,JP,60,static
2,0.09029457980921908,0.04176816063786334,0.04324798551406937,0.04176816063786334,0.001,gfc,JP,60,static
3,0.07674006745711343,0.03279036435742253,0.030498085445479342,0.03279036435742253,0.001,gfc,JP,60,static
4,0.07805853956126789,0.034339721973012306,0.03286613261530757,0.034339721973012306,0.001,gfc,JP,60,static
5,0.1305535464120667,0.03437839343692383,0.03302813930670742,0.03437839343692383,0.001,gfc,JP,60,static
6,0.22163585405132413,0.07755404214783175,0.06295184281311537,0.07755404214783175,0.001,gfc,JP,60,static
7,0.12868998507763624,0.07450271046273038,0.05898515947977541,0.07450271046273038,0.001,gfc,JP,60,static
8,0.07695297639487284,0.027809404679544306,0.026949900123271864,0.027809404679544306,0.001,gfc,JP,60,static
9,0.055047536049840314,0.023370613117154784,0.022559587244200804,0.023370613117154784,0.001,gfc,JP,60,static
10,0.05610558219362281,0.021353960808304713,0.020316148237117873,0.021353960808304713,0.001,gfc,JP,60,static
11,0.054419583509352595,0.01984558463284472,0.019099301541684127,0.01984558463284472,0.001,gfc,JP,60,static
12,0.0581988078324294,0.018398101991518492,0.018641464382048077,0.018398101991518492,0.001,gfc,JP,60,static
13,0.05854255277934131,0.021195577312481437,0.02246321343368123,0.021195577312481437,0.001,gfc,JP,60,static
14,0.08013468008375231,0.04360491761101425,0.039895328432924836,0.04360491761101425,0.001,gfc,JP,60,static
15,0.10142291959281642,0.01993456910607183,0.02076585446427829,0.01993456910607183,0.001,gfc,JP,60,static
16,0.08392629629712124,0.04308952462919959,0.0545209401290909,0.04308952462919959,0.001,gfc,JP,60,static
17,0.08259726987962206,0.02087015608063285,0.020019699001179534,0.02087015608063285,0.001,gfc,JP,60,static
18,0.052286048448070034,0.017506127695463305,0.01755794175044607,0.017506127695463305,0.001,gfc,JP,60,static
19,0.04702248999078806,0.020841128223277702,0.0213808125292181,0.020841128223277702,0.001,gfc,JP,60,static
20,0.05200573326613818,0.029085723374330547,0.029319663599947927,0.029085723374330547,0.001,gfc,JP,60,static
21,0.08015083663332888,0.04303430549507429,0.03612783506723792,0.04303430549507429,0.001,gfc,JP,60,static
22,0.062081956785649574,0.01849080931702832,0.019527662439867553,0.01849080931702832,0.001,gfc,JP,60,static
23,0.049566667256298595,0.02112108111143256,0.021597745341931276,0.02112108111143256,0.001,gfc,JP,60,static
24,0.04262119909081623,0.01815075042771199,0.018867204561527923,0.01815075042771199,0.001,gfc,JP,60,static
25,0.04332411593832617,0.01625798150011444,0.016868445916697082,0.01625798150011444,0.0005,gfc,JP,60,static
26,0.04236223644120533,0.015899039685572405,0.016925418266822933,0.015899039685572405,0.0005,gfc,JP,60,static
27,0.0388967783400688,0.015403984516143703,0.016604833568819623,0.015403984516143703,0.0005,gfc,JP,60,static
28,0.037232698230478846,0.015143082132834763,0.016387918296643357,0.015143082132834763,0.0005,gfc,JP,60,static
29,0.03826842921117968,0.01501782094001269,0.016248779213018264,0.01501782094001269,0.0005,gfc,JP,60,static
30,0.0365606856186686,0.014710477001108654,0.015924540838520778,0.014710477001108654,0.0005,gfc,JP,60,static
31,0.03821402471241894,0.01456622959565074,0.015930998116460166,0.01456622959565074,0.0005,gfc,JP,60,static
32,0.03725923379314781,0.014484747513183639,0.01602680022688771,0.014484747513183639,0.0005,gfc,JP,60,static
33,0.03707336095534511,0.014613949891331144,0.016239830835718616,0.014613949891331144,0.0005,gfc,JP,60,static
34,0.036618806667812906,0.014414335445356195,0.016103060716227722,0.014414335445356195,0.0005,gfc,JP,60,static
35,0.0354035269158992,0.014026523681369559,0.01566921319691879,0.014026523681369559,0.0005,gfc,JP,60,static
36,0.03473506149401596,0.013959021759350824,0.015534659602532261,0.013959021759350824,0.0005,gfc,JP,60,static
37,0.03500924946413015,0.013753028091113399,0.015269875171997769,0.013753028091113399,0.0005,gfc,JP,60,static
38,0.03512549166084123,0.014603249759914292,0.015935024427559213,0.014603249759914292,0.0005,gfc,JP,60,static
39,0.03497678446466573,0.014610391739668407,0.015964546896939578,0.014610391739668407,0.0005,gfc,JP,60,static
40,0.034340096364484284,0.014824657323235723,0.016289480241686707,0.014824657323235723,0.0005,gfc,JP,60,static
41,0.035082364649249825,0.014823945689439368,0.016277097399357843,0.014823945689439368,0.0005,gfc,JP,60,static
42,0.03438447972407744,0.01461990863255709,0.015918413245002268,0.01461990863255709,0.0005,gfc,JP,60,static
43,0.03487969665262784,0.014212656532995605,0.0155023988675673,0.014212656532995605,0.0005,gfc,JP,60,static
44,0.03362288535172747,0.014386576577856662,0.01572863824725875,0.014386576577856662,0.00025,gfc,JP,60,static
45,0.035100576304184714,0.01411586264400394,0.015545435287510817,0.01411586264400394,0.00025,gfc,JP,60,static
46,0.03288194316696459,0.014144308095701885,0.015572830487932511,0.014144308095701885,0.00025,gfc,JP,60,static
47,0.03380413143311183,0.014086702223343366,0.015482609416640963,0.014086702223343366,0.00025,gfc,JP,60,static
1,0.4731792295957477,0.038456923163702354,0.03821687831690437,0.038456923163702354,0.001,gfc,JP,252,static
2,0.07483479814567291,0.036973037208266,0.03552045893331288,0.036973037208266,0.001,gfc,JP,252,static
3,0.07189547262646247,0.028273143674538873,0.02659731818295201,0.028273143674538873,0.001,gfc,JP,252,static
4,0.06060128957709458,0.02125064364241142,0.021947191115694972,0.02125064364241142,0.001,gfc,JP,252,static
5,0.11067636563539866,0.05519367211628304,0.05002522761160545,0.05519367211628304,0.001,gfc,JP,252,static
6,0.13619177408640395,0.026521112855989497,0.027121909588635692,0.026521112855989497,0.001,gfc,JP,252,static
7,0.07759380678726577,0.03024683284840742,0.03320692666629065,0.03024683284840742,0.001,gfc,JP,252,static
8,0.34494047387645393,0.03066784241674581,0.03326803812312211,0.03066784241674581,0.001,gfc,JP,252,static
9,0.06091808588575127,0.02818032632269381,0.030575559463216224,0.02818032632269381,0.001,gfc,JP,252,static
10,0.06997745812119587,0.028773923747986634,0.029917268617915722,0.028773923747986634,0.001,gfc,JP,252,static
11,0.0682596844506877,0.022830715667123372,0.02147826394028509,0.022830715667123372,0.0005,gfc,JP,252,static
12,0.05613988735987812,0.018729280598852337,0.01886725632345628,0.018729280598852337,0.0005,gfc,JP,252,static
13,0.04059357706699718,0.01888259893648543,0.018858389106959948,0.01888259893648543,0.0005,gfc,JP,252,static
14,0.04204770942949852,0.018360288686927868,0.018409372084898505,0.018360288686927868,0.0005,gfc,JP,252,static
15,0.04050632682875498,0.01818093373784232,0.017955598696644006,0.01818093373784232,0.0005,gfc,JP,252,static
16,0.04450609814516535,0.018228871097495682,0.018458024979482294,0.018228871097495682,0.0005,gfc,JP,252,static
17,0.03806068198741294,0.01813142001296625,0.018361522397592,0.01813142001296625,0.0005,gfc,JP,252,static
18,0.039778261458143345,0.018018515786013475,0.018249601035224283,0.018018515786013475,0.0005,gfc,JP,252,static
19,0.040014569680016265,0.0184838651111913,0.018871482212835477,0.0184838651111913,0.0005,gfc,JP,252,static
20,0.03662827448657349,0.019190756433589473,0.01982115808617972,0.019190756433589473,0.0005,gfc,JP,252,static
21,0.03596320789470795,0.019148515378458696,0.019730231245821305,0.019148515378458696,0.0005,gfc,JP,252,static
22,0.038883523781658484,0.0179020997178666,0.01820699596845428,0.0179020997178666,0.0005,gfc,JP,252,static
23,0.03602745298313121,0.017284054345211373,0.017555569732177114,0.017284054345211373,0.0005,gfc,JP,252,static
24,0.038897694932485676,0.01721380835927064,0.017505722173191757,0.01721380835927064,0.0005,gfc,JP,252,static
25,0.034983821196337875,0.019153299478272934,0.01996914866693348,0.019153299478272934,0.0005,gfc,JP,252,static
26,0.040357939932782784,0.02065907888652233,0.021391631537663793,0.02065907888652233,0.0005,gfc,JP,252,static
27,0.03956564329846363,0.019239217688644474,0.019790009508731395,0.019239217688644474,0.0005,gfc,JP,252,static
28,0.03814442224699142,0.017291373637400135,0.017176220012519523,0.017291373637400135,0.0005,gfc,JP,252,static
29,0.04402179370173528,0.01727082608738636,0.016683219800050924,0.01727082608738636,0.0005,gfc,JP,252,static
30,0.04955843875519988,0.017880322661899137,0.018994235052813887,0.017880322661899137,0.0005,gfc,JP,252,static
31,0.03810052037712485,0.018098912292404724,0.019040454194130686,0.018098912292404724,0.00025,gfc,JP,252,static
32,0.03471661776687482,0.018354349657373963,0.0189835691168482,0.018354349657373963,0.00025,gfc,JP,252,static
33,0.03585418189189618,0.018487798755511185,0.019111153205879305,0.018487798755511185,0.00025,gfc,JP,252,static
34,0.03507605037241949,0.018998371442133854,0.019730314861244037,0.018998371442133854,0.00025,gfc,JP,252,static
1,0.32427269432504296,0.0691851896433645,0.03361360079433066,0.0691851896433645,0.001,covid,US,22,static
2,0.2312497442682921,0.051729770072522475,0.026698432608421547,0.051729770072522475,0.001,covid,US,22,static
3,0.10030153840780258,0.04007600295331616,0.01970156986849854,0.04007600295331616,0.001,covid,US,22,static
4,0.08561271880516562,0.030343747543846365,0.015605605869408113,0.030343747543846365,0.001,covid,US,22,static
5,0.08300431408619477,0.02903768512086353,0.015633874034217322,0.02903768512086353,0.001,covid,US,22,static
6,0.08785163089001582,0.024919888594902437,0.013674369698996285,0.024919888594902437,0.001,covid,US,22,static
7,0.1021073115389731,0.03910769993703069,0.017594027351662815,0.03910769993703069,0.001,covid,US,22,static
8,0.08024078122008656,0.03794746395295744,0.017352339714376563,0.03794746395295744,0.001,covid,US,22,static
9,0.0656021610533787,0.03240829302431666,0.016692561557494014,0.03240829302431666,0.001,covid,US,22,static
10,0.06728136648692316,0.027577034817831535,0.014467854774650561,0.027577034817831535,0.001,covid,US,22,static
11,0.0625647454633046,0.027638798399613557,0.014504012101924563,0.027638798399613557,0.001,covid,US,22,static
12,0.061962883805824535,0.02183065488257897,0.012330319586557796,0.02183065488257897,0.001,covid,US,22,static
13,0.06445281620500451,0.022172950161693513,0.013076780060956994,0.022172950161693513,0.001,covid,US,22,static
14,0.05706394283195673,0.022769054375220196,0.013094884148952234,0.022769054375220196,0.001,covid,US,22,static
15,0.05866359361147477,0.020187686438566423,0.011351115051582157,0.020187686438566423,0.001,covid,US,22,static
16,0.060928184971592185,0.021257047129414848,0.012280891043504319,0.021257047129414848,0.001,covid,US,22,static
17,0.06054739589660855,0.02919765111455386,0.015539460460165418,0.02919765111455386,0.001,covid,US,22,static
18,0.05366025312598479,0.025231077853897575,0.013928809921335742,0.025231077853897575,0.001,covid,US,22,static
19,0.059377803217809076,0.019994871049334284,0.012021175862465757,0.019994871049334284,0.001,covid,US,22,static
20,0.058653503359626914,0.022141255037678262,0.013611612231825969,0.022141255037678262,0.001,covid,US,22,static
21,0.05574225850277028,0.06494810390081468,0.021057324700925244,0.06494810390081468,0.001,covid,US,22,static
22,0.060986935189467364,0.04930961667218474,0.01855951525181173,0.04930961667218474,0.001,covid,US,22,static
23,0.05206863253172171,0.041045897778174585,0.017717600212877535,0.041045897778174585,0.001,covid,US,22,static
24,0.04987341706656803,0.03428557867371701,0.016648322897383487,0.03428557867371701,0.001,covid,US,22,static
25,0.058329235490853504,0.04871402881953856,0.020062428618590516,0.04871402881953856,0.001,covid,US,22,static
26,0.054685389225260686,0.02464083987891651,0.015684003653715414,0.02464083987891651,0.0005,covid,US,22,static
27,0.07690239011357396,0.026554499666290542,0.015736888043103688,0.026554499666290542,0.0005,covid,US,22,static
28,0.05454440142769935,0.02623904281977057,0.015679566997541004,0.02623904281977057,0.0005,covid,US,22,static
29,0.057405265897386155,0.02515977175118084,0.015104104345851395,0.02515977175118084,0.0005,covid,US,22,static
1,0.3021690860511604,0.09013773445288768,0.03780411730658816,0.09013773445288768,0.001,covid,US,60,static
2,0.2705111201440407,0.06635823650262147,0.03243332762405815,0.06635823650262147,0.001,covid,US,60,static
3,0.10889236868980959,0.054534826323866,0.02623028779424817,0.054534826323866,0.001,covid,US,60,static
4,0.09800179380349042,0.030451850563601876,0.01699717959246961,0.030451850563601876,0.001,covid,US,60,static
5,0.0942820116132816,0.03970792566229547,0.018711781518227125,0.03970792566229547,0.001,covid,US,60,static
6,0.10087364129738031,0.03621717747794155,0.0168183555071014,0.03621717747794155,0.001,covid,US,60,static
7,0.10012064640565796,0.024637881721175144,0.013632404715211755,0.024637881721175144,0.001,covid,US,60,static
8,0.1005173772573471,0.06215417029442424,0.0241433414275268,0.06215417029442424,0.001,covid,US,60,static
9,0.08828940664866397,0.04942493452466165,0.021805411324383742,0.04942493452466165,0.001,covid,US,60,static
10,0.07642765826951842,0.025958531732798662,0.014550648898963469,0.025958531732798662,0.001,covid,US,60,static
11,0.06205682285903408,0.029758667721891657,0.016191650387722564,0.029758667721891657,0.001,covid,US,60,static
12,0.059745615215344286,0.02381602423512341,0.013307044667801464,0.02381602423512341,0.001,covid,US,60,static
13,0.05861040308199495,0.033111065850758264,0.016942414922647208,0.033111065850758264,0.001,covid,US,60,static
14,0.06349048635252823,0.02364451472293609,0.013385600171025738,0.02364451472293609,0.001,covid,US,60,static
15,0.059328553400096705,0.02065656443360734,0.012016350942024266,0.02065656443360734,0.001,covid,US,60,static
16,0.05676326401999546,0.023712249649233807,0.012847863081618246,0.023712249649233807,0.001,covid,US,60,static
17,0.05883846413829499,0.02184905756849724,0.01270326385536347,0.02184905756849724,0.001,covid,US,60,static
18,0.06154159635992857,0.027070995007974656,0.01435250211432277,0.027070995007974656,0.001,covid,US,60,static
19,0.0590253607749888,0.049444674158900005,0.018978422372994654,0.049444674158900005,0.001,covid,US,60,static
20,0.06385719900276864,0.037266927061305674,0.018014075256973863,0.037266927061305674,0.001,covid,US,60,static
21,0.056646109690324,0.03696129995550553,0.01695710194697342,0.03696129995550553,0.001,covid,US,60,static
22,0.06744317861893706,0.019825064164858408,0.012330626384411231,0.019825064164858408,0.0005,covid,US,60,static
23,0.06736122944743549,0.022202796579063717,0.014001882982900343,0.022202796579063717,0.0005,covid,US,60,static
24,0.0700911389825335,0.025376623553376443,0.015404752047964368,0.025376623553376443,0.0005,covid,US,60,static
25,0.0650197589377698,0.023537248683555844,0.014521527594052645,0.023537248683555844,0.0005,covid,US,60,static
26,0.05504228888554534,0.02269965923787875,0.014251202973256627,0.02269965923787875,0.0005,covid,US,60,static
27,0.05213979797796631,0.023066647153266572,0.014395282932942411,0.023066647153266572,0.0005,covid,US,60,static
28,0.05098988072503484,0.022496238748982766,0.014747052180419964,0.022496238748982766,0.0005,covid,US,60,static
29,0.0501210631588645,0.019780037988562312,0.012962459848378318,0.019780037988562312,0.00025,covid,US,60,static
30,0.04688862605527241,0.020129842990575523,0.013356517873195759,0.020129842990575523,0.00025,covid,US,60,static
31,0.04508205340273713,0.020970420760124415,0.013732416495441433,0.020970420760124415,0.00025,covid,US,60,static
32,0.04303406795509882,0.019801242116259794,0.013078271863929718,0.019801242116259794,0.00025,covid,US,60,static
33,0.046626085179170856,0.019444312804829764,0.01308522446372782,0.019444312804829764,0.00025,covid,US,60,static
34,0.04425965255267189,0.018907773014159416,0.012717118901929942,0.018907773014159416,0.00025,covid,US,60,static
35,0.04458155386095778,0.01895241799319482,0.012548551999451405,0.01895241799319482,0.00025,covid,US,60,static
36,0.044363349391285146,0.018689610115384628,0.012645080853926849,0.018689610115384628,0.00025,covid,US,60,static
37,0.04368296506687751,0.017769008867003732,0.011956693353991672,0.017769008867003732,0.00025,covid,US,60,static
38,0.04364177929965516,0.018626744597590745,0.012534425851989942,0.018626744597590745,0.00025,covid,US,60,static
39,0.04378309938539454,0.019197602490015273,0.012972612427659782,0.019197602490015273,0.00025,covid,US,60,static
40,0.04382860964495929,0.0198025311431031,0.013155951811726314,0.0198025311431031,0.00025,covid,US,60,static
41,0.04238376439426099,0.018585460479054516,0.012626271844508657,0.018585460479054516,0.00025,covid,US,60,static
42,0.042396602720111316,0.018122924482109604,0.012276755316729048,0.018122924482109604,0.00025,covid,US,60,static
43,0.04208003443461715,0.018925248625395276,0.012556241671872666,0.018925248625395276,0.00025,covid,US,60,static
44,0.04418585748785278,0.01877667730435608,0.01242463518098655,0.01877667730435608,0.000125,covid,US,60,static
45,0.042826417166801765,0.018873275593229506,0.012504085565516987,0.018873275593229506,0.000125,covid,US,60,static
46,0.04284709501678951,0.019189124846019492,0.012800489301722213,0.019189124846019492,0.000125,covid,US,60,static
47,0.041276836120919355,0.019055158714275044,0.012562997822451544,0.019055158714275044,0.000125,covid,US,60,static
1,0.4462823786554995,0.17217457756315435,0.05074569599396254,0.17217457756315435,0.001,covid,US,252,static
2,0.28512721964404947,0.052332896867997414,0.026851709169077587,0.052332896867997414,0.001,covid,US,252,static
3,0.1759238592102161,0.05096159340680245,0.02301964831041045,0.05096159340680245,0.001,covid,US,252,static
4,0.12391364487481277,0.03860182537954254,0.02006120750134489,0.03860182537954254,0.001,covid,US,252,static
5,0.10463323469018618,0.03120069129411846,0.01661965408433513,0.03120069129411846,0.001,covid,US,252,static
6,0.11090919381393356,0.03470721374192959,0.018379097707180613,0.03470721374192959,0.001,covid,US,252,static
7,0.07747342505539977,0.03012920021935319,0.016400729874560392,0.03012920021935319,0.001,covid,US,252,static
8,0.07332697528640518,0.028493893446822884,0.015637794535711826,0.028493893446822884,0.001,covid,US,252,static
9,0.06765921696655469,0.024408750126880006,0.013765109212971834,0.024408750126880006,0.001,covid,US,252,static
10,0.08250666008494745,0.03193415008649868,0.017982012869034666,0.03193415008649868,0.001,covid,US,252,static
11,0.06859763112657585,0.02705156008350023,0.015296257355336443,0.02705156008350023,0.001,covid,US,252,static
12,0.08605507650062076,0.03643804514343989,0.018627551402971447,0.03643804514343989,0.001,covid,US,252,static
13,0.0822729321723526,0.023828812774365438,0.013467963399687206,0.023828812774365438,0.001,covid,US,252,static
14,0.0710418593511815,0.022762828781999058,0.013554475992080199,0.022762828781999058,0.001,covid,US,252,static
15,0.08517850374591378,0.02510377067792243,0.014514138533109164,0.02510377067792243,0.001,covid,US,252,static
16,0.10224070108945757,0.024750217378905662,0.014505789319734019,0.024750217378905662,0.001,covid,US,252,static
17,0.09930183967795297,0.03672338624789547,0.021636774744763672,0.03672338624789547,0.001,covid,US,252,static
18,0.08369503071021396,0.03308675289293526,0.019896296716957206,0.03308675289293526,0.001,covid,US,252,static
19,0.0679916216761604,0.029119929174068287,0.016433580355890782,0.029119929174068287,0.001,covid,US,252,static
20,0.10381083532935527,0.0226830852737942,0.016517673428338694,0.0226830852737942,0.001,covid,US,252,static
21,0.06334784334247522,0.02495686354031508,0.014257457354162112,0.02495686354031508,0.001,covid,US,252,static
22,0.05562009136036934,0.018463227628925043,0.01203616965098314,0.018463227628925043,0.001,covid,US,252,static
23,0.0547093821394948,0.017204664591991534,0.011069841630547401,0.017204664591991534,0.001,covid,US,252,static
24,0.05698478515270292,0.021405310292651476,0.013120175810553223,0.021405310292651476,0.001,covid,US,252,static
25,0.054971030639911815,0.017767666545117217,0.011048644818515184,0.017767666545117217,0.001,covid,US,252,static
26,0.049170520536618134,0.018913586353178004,0.011664637091408771,0.018913586353178004,0.001,covid,US,252,static
27,0.05371961826603768,0.021262179089925313,0.0132479519287805,0.021262179089925313,0.001,covid,US,252,static
28,0.053343457222515864,0.023382777612778495,0.015387907773854742,0.023382777612778495,0.001,covid,US,252,static
29,0.06511189111556136,0.023325930546981132,0.015148201426229324,0.023325930546981132,0.001,covid,US,252,static
30,0.05475127696990967,0.021568815902370708,0.01368741563943974,0.021568815902370708,0.0005,covid,US,252,static
31,0.057652961149114806,0.021288065602392624,0.012580768407199037,0.021288065602392624,0.0005,covid,US,252,static
32,0.046368070922476676,0.02468701487099265,0.01461396279583973,0.02468701487099265,0.0005,covid,US,252,static
33,0.046822057007283036,0.022438322674301292,0.013725437309937066,0.022438322674301292,0.0005,covid,US,252,static
1,0.29956529305438073,0.023831921190941664,0.01621241217517123,0.023831921190941664,0.001,covid,KR,22,static
2,0.10609793350775651,0.02092565214088158,0.014852278945701463,0.02092565214088158,0.001,covid,KR,22,static
3,0.07216775964708454,0.015053434293704626,0.011608930528924174,0.015053434293704626,0.001,covid,KR,22,static
4,0.07117229401864344,0.01542298047742943,0.01200949425371934,0.01542298047742943,0.001,covid,KR,22,static
5,0.08826733956428921,0.021286698900359318,0.014760280506951468,0.021286698900359318,0.001,covid,KR,22,static
6,0.07442673889853808,0.049198768545615154,0.02689180600703979,0.049198768545615154,0.001,covid,KR,22,static
7,0.07078185307892781,0.045733572078830435,0.02578929639896568,0.045733572078830435,0.001,covid,KR,22,static
8,0.07141308905607031,0.0285598571056301,0.018151606817026527,0.0285598571056301,0.001,covid,KR,22,static
9,0.08587236453486685,0.051080184089190885,0.0267437500308971,0.051080184089190885,0.001,covid,KR,22,static
10,0.0953963320959508,0.012361377563855969,0.009933212247430061,0.012361377563855969,0.0005,covid,KR,22,static
11,0.09014138340901788,0.012512042288965018,0.01001448924748265,0.012512042288965018,0.0005,covid,KR,22,static
12,0.06289477673958999,0.013579733280631454,0.010579208543106,0.013579733280631454,0.0005,covid,KR,22,static
13,0.06193030161507822,0.015512857395537937,0.011587992987158346,0.015512857395537937,0.0005,covid,KR,22,static
14,0.06354545598936055,0.016393597344823714,0.012126412744424782,0.016393597344823714,0.0005,covid,KR,22,static
15,0.05903032907559069,0.0173824568471057,0.012528508004485345,0.0173824568471057,0.0005,covid,KR,22,static
16,0.06365551746147961,0.01940987152130248,0.01362073508908554,0.01940987152130248,0.0005,covid,KR,22,static
17,0.06590168829625542,0.022119795056428762,0.015284274510887205,0.022119795056428762,0.00025,covid,KR,22,static
18,0.052580681435177114,0.024535928128821168,0.01648270235377915,0.024535928128821168,0.00025,covid,KR,22,static
19,0.06484771797347094,0.020719095109983078,0.014588469799075807,0.020719095109983078,0.00025,covid,KR,22,static
20,0.04937897332217605,0.021319475013126442,0.014645305671253982,0.021319475013126442,0.00025,covid,KR,22,static
1,0.2655901695883855,0.04556106250496856,0.025511888475442418,0.04556106250496856,0.001,covid,KR,60,static
2,0.10949080759950738,0.020824693287681315,0.014745985344052314,0.020824693287681315,0.001,covid,KR,60,static
3,0.07839045172959586,0.01722230466707735,0.012813125569753501,0.01722230466707735,0.001,covid,KR,60,static
4,0.06906290910692352,0.017127591229246265,0.012936962487138047,0.017127591229246265,0.001,covid,KR,60,static
5,0.08321483558368392,0.027085618517419988,0.01779832011278795,0.027085618517419988,0.001,covid,KR,60,static
6,0.06414152767727213,0.044036332586610244,0.025937414807932716,0.044036332586610244,0.001,covid,KR,60,static
7,0.0753033613222486,0.10872982390319179,0.04832890673863645,0.10872982390319179,0.001,covid,KR,60,static
8,0.07410971198473283,0.09132020088659062,0.042960618664415515,0.09132020088659062,0.001,covid,KR,60,static
9,0.08975805255730489,0.06356310690831443,0.03232347659614621,0.06356310690831443,0.001,covid,KR,60,static
10,0.07751817391099024,0.027330693811892456,0.01766057837070251,0.027330693811892456,0.001,covid,KR,60,static
11,0.07110557045438301,0.012776640761674335,0.010159112687925903,0.012776640761674335,0.0005,covid,KR,60,static
12,0.06474860621041284,0.015728581726290897,0.011797240437293539,0.015728581726290897,0.0005,covid,KR,60,static
13,0.07150273248942256,0.01747757709891056,0.012827386258512128,0.01747757709891056,0.0005,covid,KR,60,static
14,0.05419154308998886,0.019554310552334756,0.013751347705113645,0.019554310552334756,0.0005,covid,KR,60,static
15,0.06827553787992159,0.01857125015261789,0.013306889827458226,0.01857125015261789,0.0005,covid,KR,60,static
16,0.0658866960007502,0.019813091237914283,0.013991949395561705,0.019813091237914283,0.0005,covid,KR,60,static
17,0.0656649229826423,0.018616713640006763,0.01355528827680617,0.018616713640006763,0.0005,covid,KR,60,static
18,0.06534139259357945,0.02127410543292518,0.0148892413900823,0.02127410543292518,0.00025,covid,KR,60,static
19,0.05246849984379535,0.021611324113376757,0.014869199974500404,0.021611324113376757,0.00025,covid,KR,60,static
20,0.050224286267257966,0.0196508883831105,0.013625799841722663,0.0196508883831105,0.00025,covid,KR,60,static
21,0.0483097448419923,0.019065891262235877,0.013367993688705017,0.019065891262235877,0.00025,covid,KR,60,static
1,0.19802932418062522,0.05022565268356802,0.028810063050109514,0.05022565268356802,0.001,covid,KR,252,static
2,0.09161724343422323,0.038299782119423226,0.022971045317090287,0.038299782119423226,0.001,covid,KR,252,static
3,0.08422684015433445,0.036365127445955395,0.021643076981512868,0.036365127445955395,0.001,covid,KR,252,static
4,0.06083030679879475,0.0616713928945897,0.031950294743387064,0.0616713928945897,0.001,covid,KR,252,static
5,0.07038501050665755,0.12149112002310136,0.05056849014090032,0.12149112002310136,0.001,covid,KR,252,static
6,0.07301635592245623,0.1348614196319694,0.0551819166054531,0.1348614196319694,0.001,covid,KR,252,static
7,0.09238483867609068,0.03257205678096118,0.020268385766112073,0.03257205678096118,0.001,covid,KR,252,static
8,0.13359813330680234,0.01483277080962231,0.011220431415250106,0.01483277080962231,0.001,covid,KR,252,static
