regime,country,L,protocol,refit_step,epoch,train_loss,valid_loss,valid_mse,valid_qlike,lr
normal,JP,252,expanding,19,9,0.05100452036422017,0.016767214153778364,0.02671097156902154,0.016767214153778364,0.001
normal,JP,252,expanding,19,10,0.05919688532928984,0.025063743615681013,0.042239326419252335,0.025063743615681013,0.001
normal,JP,252,expanding,19,11,0.08781403299164756,0.045264226910219835,0.06734322891993956,0.045264226910219835,0.001
normal,JP,252,expanding,19,12,0.060899552547621104,0.017802069111274025,0.03579248612125715,0.017802069111274025,0.001
normal,JP,252,expanding,19,13,0.050291257311323126,0.019136297578989506,0.031051949851892212,0.019136297578989506,0.001
normal,JP,252,expanding,19,14,0.043593799557260615,0.016279884693305272,0.03058557040199186,0.016279884693305272,0.001
normal,JP,252,expanding,19,15,0.04601243532492307,0.021429186588527972,0.038056731167616265,0.021429186588527972,0.001
normal,JP,252,expanding,19,16,0.04710028458414033,0.01677278940919769,0.030382567621541744,0.01677278940919769,0.001
normal,JP,252,expanding,19,17,0.044362392816530836,0.018319191912363718,0.037785608152096924,0.018319191912363718,0.001
normal,JP,252,expanding,19,18,0.04397304064943222,0.01777588721017573,0.03066858369857073,0.01777588721017573,0.001
normal,JP,252,expanding,19,19,0.04019032503337006,0.014619010534298432,0.02742376991293647,0.014619010534298432,0.001
normal,JP,252,expanding,19,20,0.05215700165820902,0.023437748411309252,0.03185546415095979,0.023437748411309252,0.001
normal,JP,252,expanding,19,21,0.04829866053883681,0.01989215250834276,0.03597669190529621,0.01989215250834276,0.001
normal,JP,252,expanding,19,22,0.06425062356468193,0.04406518029415042,0.05653663741594011,0.04406518029415042,0.001
normal,JP,252,expanding,19,23,0.047657137583635135,0.015983785838666092,0.03060400565013741,0.015983785838666092,0.001
normal,JP,252,expanding,19,24,0.047136599520244994,0.01823900726079651,0.027671273176868755,0.01823900726079651,0.001
normal,JP,252,expanding,19,25,0.051266175751377124,0.019320668653406408,0.035407944271961846,0.019320668653406408,0.001
normal,JP,252,expanding,19,26,0.051069216020081784,0.014998001947259292,0.028917789092343864,0.014998001947259292,0.0005
normal,JP,252,expanding,19,27,0.04096924553892178,0.01796485311102333,0.03581185881612879,0.01796485311102333,0.0005
normal,JP,252,expanding,19,28,0.03765202833758885,0.015382171244248519,0.02915544198317961,0.015382171244248519,0.0005
normal,JP,252,expanding,19,29,0.03673166896135073,0.016833581105987216,0.032806685589479676,0.016833581105987216,0.0005
normal,JP,252,expanding,20,1,0.3592077245727325,0.040214839008138964,0.05060589963854369,0.040214839008138964,0.001
normal,JP,252,expanding,20,2,0.1350549279688324,0.03500350621016397,0.04534605779315006,0.03500350621016397,0.001
normal,JP,252,expanding,20,3,0.09062748103381213,0.055510977892202974,0.057229346467669626,0.055510977892202974,0.001
normal,JP,252,expanding,20,4,0.09416147938838872,0.02862436902054014,0.0320256533427427,0.02862436902054014,0.001
normal,JP,252,expanding,20,5,0.1257811774648491,0.03811058635813223,0.03891539216574751,0.03811058635813223,0.001
normal,JP,252,expanding,20,6,0.11139567606633623,0.043870901061379274,0.05329224599171044,0.043870901061379274,0.001
normal,JP,252,expanding,20,7,0.087637687038243,0.020462495769362182,0.024832188060573825,0.020462495769362182,0.001
normal,JP,252,expanding,20,8,0.060218129026181115,0.023604313016742463,0.02562355736652898,0.023604313016742463,0.001
normal,JP,252,expanding,20,9,0.06684906615178793,0.024749048195596292,0.029862906394452698,0.024749048195596292,0.001
normal,JP,252,expanding,20,10,0.0797051230512933,0.03418517370992493,0.041820031350475025,0.03418517370992493,0.001
normal,JP,252,expanding,20,11,0.061947029290584106,0.016582207038665902,0.020780343637782413,0.016582207038665902,0.001
normal,JP,252,expanding,20,12,0.057492023118629644,0.023696650038793628,0.025112436915942504,0.023696650038793628,0.001
normal,JP,252,expanding,20,13,0.0544982062153486,0.019073555084904017,0.025488304498687865,0.019073555084904017,0.001
normal,JP,252,expanding,20,14,0.05593304209378976,0.01673092771274013,0.02413072089775134,0.01673092771274013,0.001
normal,JP,252,expanding,20,15,0.054148045127851964,0.023182778146189333,0.02422100799456379,0.023182778146189333,0.001
normal,JP,252,expanding,20,16,0.05033068148074693,0.014812892154301009,0.01965476284259597,0.014812892154301009,0.001
normal,JP,252,expanding,20,17,0.049217486941499675,0.021280637185808103,0.02569869552298735,0.021280637185808103,0.001
normal,JP,252,expanding,20,18,0.04959812883642752,0.02077299661112597,0.022777434017530268,0.02077299661112597,0.001
normal,JP,252,expanding,20,19,0.053277042105779104,0.025414532298822744,0.02616094703138885,0.025414532298822744,0.001
normal,JP,252,expanding,20,20,0.04701929373653653,0.01827514726735509,0.025757911001207577,0.01827514726735509,0.001
normal,JP,252,expanding,20,21,0.04514546728003504,0.022603307181521162,0.024878416529623353,0.022603307181521162,0.001
normal,JP,252,expanding,20,22,0.0577124892658211,0.03070986926287222,0.03032465454492641,0.03070986926287222,0.001
normal,JP,252,expanding,20,23,0.05115433553452113,0.019153693634873206,0.02370748950410529,0.019153693634873206,0.0005
normal,JP,252,expanding,20,24,0.044309342852247705,0.016359781037087625,0.01985286187605052,0.016359781037087625,0.0005
normal,JP,252,expanding,20,25,0.0410513395993506,0.015071436406791034,0.018957994101312988,0.015071436406791034,0.0005
normal,JP,252,expanding,20,26,0.03934886226104526,0.015516761178166671,0.019558434120314494,0.015516761178166671,0.0005
normal,JP,252,expanding,21,1,0.3584335800481756,0.039571066837085445,0.05706775355874823,0.039571066837085445,0.001
normal,JP,252,expanding,21,2,0.13707537588859015,0.03436780291510531,0.05138779222295525,0.03436780291510531,0.001
normal,JP,252,expanding,21,3,0.09109356186427717,0.05057485825055507,0.060066523623377194,0.05057485825055507,0.001
normal,JP,252,expanding,21,4,0.09258002668737263,0.025028323636700028,0.031524011593186456,0.025028323636700028,0.001
normal,JP,252,expanding,21,5,0.11477274862038098,0.03961744456593259,0.04629747217960572,0.03961744456593259,0.001
normal,JP,252,expanding,21,6,0.10805553936029205,0.04282856705838175,0.06040034702654635,0.04282856705838175,0.001
normal,JP,252,expanding,21,7,0.08874347676059213,0.02110422983051252,0.02948547899723053,0.02110422983051252,0.001
normal,JP,252,expanding,21,8,0.06399908948743832,0.025446129806988394,0.030946371372272907,0.025446129806988394,0.001
normal,JP,252,expanding,21,9,0.06483989715812385,0.02425636100226603,0.037328242585900125,0.02425636100226603,0.001
normal,JP,252,expanding,21,10,0.07607501119257122,0.028131305833152594,0.041063485464799716,0.028131305833152594,0.001
normal,JP,252,expanding,21,11,0.0557645451341469,0.017794920247119303,0.026581847489103395,0.017794920247119303,0.001
normal,JP,252,expanding,21,12,0.054941205585884764,0.022920359857400787,0.02872328119778008,0.022920359857400787,0.001
normal,JP,252,expanding,21,13,0.05301192540138999,0.017420150720633836,0.02514850747272763,0.017420150720633836,0.001
normal,JP,252,expanding,21,14,0.05858873744228242,0.025055657130102393,0.04021756077527107,0.025055657130102393,0.001
normal,JP,252,expanding,21,15,0.05295943979621721,0.016432838127611604,0.023480025123567616,0.016432838127611604,0.001
normal,JP,252,expanding,21,16,0.05407414110955663,0.02297950009306711,0.028559501530525836,0.02297950009306711,0.001
normal,JP,252,expanding,21,17,0.04974013983789964,0.015490234313654686,0.0248021109497056,0.015490234313654686,0.001
normal,JP,252,expanding,21,18,0.052921549558560786,0.020272505074705564,0.029240570543857102,0.020272505074705564,0.001
normal,JP,252,expanding,21,19,0.04726619405310251,0.020972137455841425,0.027924811516361735,0.020972137455841425,0.001
normal,JP,252,expanding,21,20,0.04862089017147747,0.01774872922998083,0.029505196303017577,0.01774872922998083,0.001
normal,JP,252,expanding,21,21,0.042019577340138003,0.02003674791445825,0.029604440101523525,0.02003674791445825,0.001
normal,JP,252,expanding,21,22,0.04146071531301761,0.014488570028435815,0.02463300062922503,0.014488570028435815,0.001
normal,JP,252,expanding,21,23,0.058325974312530955,0.022855058494930282,0.032571842049838005,0.022855058494930282,0.001
normal,JP,252,expanding,21,24,0.04939083873123285,0.017905708558446472,0.02800945122813464,0.017905708558446472,0.001
normal,JP,252,expanding,21,25,0.04816469572277806,0.018603994979401593,0.0289897524127353,0.018603994979401593,0.001
normal,JP,252,expanding,21,26,0.044017249548529695,0.023701765130120588,0.030301187759481565,0.023701765130120588,0.001
normal,JP,252,expanding,21,27,0.043967584962495254,0.019266074883324276,0.028627902548411365,0.019266074883324276,0.001
normal,JP,252,expanding,21,28,0.044166783252275764,0.01885310302546856,0.03189636984567964,0.01885310302546856,0.001
normal,JP,252,expanding,21,29,0.04341241369907261,0.02046687174242277,0.028788774814945035,0.02046687174242277,0.0005
normal,JP,252,expanding,21,30,0.03834288268100318,0.017523137344985944,0.027229480863956924,0.017523137344985944,0.0005
normal,JP,252,expanding,21,31,0.03498419203464547,0.020647803016787546,0.029604179080059467,0.020647803016787546,0.0005
normal,JP,252,expanding,21,32,0.038657282182609706,0.01588042446348237,0.026852957764814854,0.01588042446348237,0.0005
normal,JP,252,expanding,22,1,0.3581481309947122,0.03680558580935837,0.04993693069927741,0.03680558580935837,0.001
normal,JP,252,expanding,22,2,0.13777796245365112,0.03265763633567821,0.04580348798072094,0.03265763633567821,0.001
normal,JP,252,expanding,22,3,0.09203236698859626,0.0470966647466568,0.054031638425100226,0.0470966647466568,0.001
normal,JP,252,expanding,22,4,0.09232595519870765,0.023988623155986905,0.03042398371648744,0.023988623155986905,0.001
normal,JP,252,expanding,22,5,0.1123630753438461,0.04287333470357506,0.04647922329951487,0.04287333470357506,0.001
normal,JP,252,expanding,22,6,0.10931763471836722,0.040216145674556864,0.05434836964755973,0.040216145674556864,0.001
normal,JP,252,expanding,22,7,0.08863645505239615,0.01981375206648688,0.026470223022017843,0.01981375206648688,0.001
normal,JP,252,expanding,22,8,0.06112289475445285,0.028194500207461212,0.0314580496102294,0.028194500207461212,0.001
normal,JP,252,expanding,22,9,0.0641305288535425,0.02503878305512122,0.032459620053375236,0.02503878305512122,0.001
normal,JP,252,expanding,22,10,0.07843928981346059,0.026612686390747063,0.03730681238199968,0.026612686390747063,0.001
normal,JP,252,expanding,22,11,0.06027191808119979,0.019181750420893456,0.025377503979527972,0.019181750420893456,0.001
normal,JP,252,expanding,22,12,0.05541543052554718,0.026785982912506022,0.030672699830441057,0.026785982912506022,0.001
normal,JP,252,expanding,22,13,0.05480700363030379,0.0183500313920134,0.023397437451161043,0.0183500313920134,0.001
normal,JP,252,expanding,22,14,0.059653237579491335,0.018411423858316414,0.029829836701991616,0.018411423858316414,0.001
normal,JP,252,expanding,22,15,0.053543934363058245,0.02238477056252349,0.02694252717483865,0.02238477056252349,0.001
normal,JP,252,expanding,22,16,0.0558702338701007,0.0242551366767364,0.02749024790814025,0.0242551366767364,0.001
normal,JP,252,expanding,22,17,0.05162629238245718,0.01795034049902077,0.025814474870761234,0.01795034049902077,0.001
normal,JP,252,expanding,22,18,0.04929723426430488,0.015472160212974618,0.022317928142387772,0.015472160212974618,0.001
normal,JP,252,expanding,22,19,0.05816015146293468,0.022294932363388163,0.026819824367706115,0.022294932363388163,0.001
normal,JP,252,expanding,22,20,0.05460622709470821,0.016776899723234505,0.024661043488890543,0.016776899723234505,0.001
normal,JP,252,expanding,22,21,0.04841628292168694,0.017944845949753402,0.024487818579156526,0.017944845949753402,0.001
normal,JP,252,expanding,22,22,0.04796326531858867,0.027268974954677498,0.031202250373596585,0.027268974954677498,0.001
normal,JP,252,expanding,22,23,0.05528905574226223,0.021019721043180038,0.026599615187951307,0.021019721043180038,0.001
normal,JP,252,expanding,22,24,0.05060550237964527,0.01666805110043163,0.024663157171432755,0.01666805110043163,0.001
normal,JP,252,expanding,22,25,0.050934609198217906,0.021437086923350886,0.025876509271964457,0.021437086923350886,0.0005
normal,JP,252,expanding,22,26,0.040622728703350854,0.016117043559689893,0.022266991256113602,0.016117043559689893,0.0005
normal,JP,252,expanding,22,27,0.04112969441905202,0.016308967899605068,0.02261025541127283,0.016308967899605068,0.0005
normal,JP,252,expanding,22,28,0.03820170869038414,0.016704261440106467,0.0243309358311765,0.016704261440106467,0.0005
normal,JP,252,expanding,23,1,0.3566990125264941,0.03712555108768748,0.04941516206772239,0.03712555108768748,0.001
normal,JP,252,expanding,23,2,0.13750503475490075,0.03191853190046509,0.04418881990843349,0.03191853190046509,0.001
normal,JP,252,expanding,23,3,0.09202217473207464,0.04584614057192833,0.052240732312202456,0.04584614057192833,0.001
normal,JP,252,expanding,23,4,0.08991826927638537,0.022348670645618005,0.027843502177684394,0.022348670645618005,0.001
normal,JP,252,expanding,23,5,0.10809704690081555,0.044896692040488836,0.04805117296399893,0.044896692040488836,0.001
normal,JP,252,expanding,23,6,0.10567811259952423,0.03720956402182838,0.04997534326933049,0.03720956402182838,0.001
normal,JP,252,expanding,23,7,0.08822313189058814,0.02088828336276199,0.027828522454257366,0.02088828336276199,0.001
normal,JP,252,expanding,23,8,0.05922661027746369,0.027174865952127966,0.030744989078353952,0.027174865952127966,0.001
normal,JP,252,expanding,23,9,0.06795161107468652,0.026503386664308074,0.03336527606955281,0.026503386664308074,0.001
normal,JP,252,expanding,23,10,0.08123158315071322,0.02904722999427266,0.03952855111824142,0.02904722999427266,0.001
normal,JP,252,expanding,23,11,0.06452506560659502,0.01824474514969461,0.025276967289823073,0.01824474514969461,0.001
normal,JP,252,expanding,23,12,0.0575893020061478,0.02960301853347443,0.03275580041938358,0.02960301853347443,0.001
normal,JP,252,expanding,23,13,0.055598886018092146,0.018015040016317846,0.023688941090195266,0.018015040016317846,0.001
normal,JP,252,expanding,23,14,0.05880689460864494,0.017851862415106893,0.029519352799764385,0.017851862415106893,0.001
normal,JP,252,expanding,23,15,0.05423480702003258,0.024616194514892577,0.028111601634709923,0.024616194514892577,0.001
normal,JP,252,expanding,23,16,0.051956687830656205,0.020575420031087904,0.024533192703017483,0.020575420031087904,0.001
normal,JP,252,expanding,23,17,0.0484898481505864,0.017682819468051385,0.025173675944959676,0.017682819468051385,0.001
normal,JP,252,expanding,23,18,0.04678314167502501,0.0155076082699824,0.02225554072194629,0.0155076082699824,0.001
normal,JP,252,expanding,23,19,0.055323835525596006,0.024173747567227295,0.028127201770742735,0.024173747567227295,0.001
normal,JP,252,expanding,23,20,0.05097964336909475,0.01620483831817317,0.023206356554119675,0.01620483831817317,0.001
normal,JP,252,expanding,23,21,0.050061457988135105,0.024762602312706626,0.029566707393085517,0.024762602312706626,0.001
normal,JP,252,expanding,23,22,0.04748195979152919,0.021978654344983466,0.026604313872478625,0.021978654344983466,0.001
normal,JP,252,expanding,23,23,0.07106546829877376,0.024915545964445607,0.03161331263405305,0.024915545964445607,0.001
normal,JP,252,expanding,23,24,0.054042338974564626,0.02301395740317685,0.029349147404233614,0.02301395740317685,0.001
normal,JP,252,expanding,23,25,0.04771271117815078,0.015034427358323542,0.02099102572710426,0.015034427358323542,0.0005
normal,JP,252,expanding,23,26,0.03929811177360396,0.014303173226223579,0.020979341836991135,0.014303173226223579,0.0005
normal,JP,252,expanding,23,27,0.040934823370696205,0.014042103738399519,0.0204776663609125,0.014042103738399519,0.0005
normal,JP,252,expanding,23,28,0.03776579859753515,0.014881011069283087,0.02328068469133642,0.014881011069283087,0.0005
normal,JP,252,expanding,23,29,0.0388316684040581,0.01372731209153526,0.02060108584938226,0.01372731209153526,0.0005
normal,JP,252,expanding,23,30,0.037877521910148065,0.014368241952749685,0.021144201454740982,0.014368241952749685,0.0005
normal,JP,252,expanding,23,31,0.035473573437066426,0.014772826857181615,0.02095553009874291,0.014772826857181615,0.0005
normal,JP,252,expanding,23,32,0.03815116419911307,0.01590377455313781,0.022261328526117185,0.01590377455313781,0.0005
normal,JP,252,expanding,23,33,0.03962669724989062,0.014895831540170268,0.02157524010097539,0.014895831540170268,0.0005
normal,JP,252,expanding,23,34,0.03600362264432602,0.01421174674547842,0.021026609341303508,0.01421174674547842,0.0005
normal,JP,252,expanding,23,35,0.0372410231287537,0.0166907528292971,0.02328885800584599,0.0166907528292971,0.0005
normal,JP,252,expanding,23,36,0.03699006403995292,0.0153974901536816,0.021842768015684903,0.0153974901536816,0.00025
normal,JP,252,expanding,23,37,0.03652008409732935,0.015788282988585027,0.02235837874037248,0.015788282988585027,0.00025
normal,JP,252,expanding,23,38,0.03518567079037019,0.016256435175089668,0.02232053159839577,0.016256435175089668,0.00025
normal,JP,252,expanding,23,39,0.037281777629425604,0.01600199417664555,0.02218135911281462,0.01600199417664555,0.00025
normal,JP,252,expanding,24,1,0.35489123490599406,0.04577976492306321,0.06019086414059662,0.04577976492306321,0.001
normal,JP,252,expanding,24,2,0.11629908872446448,0.027102744185509803,0.038137782275896266,0.027102744185509803,0.001
normal,JP,252,expanding,24,3,0.1008732177198572,0.02921894654614697,0.04395541043790884,0.02921894654614697,0.001
normal,JP,252,expanding,24,4,0.08394765945713448,0.020253826554336787,0.03169601985543253,0.020253826554336787,0.001
normal,JP,252,expanding,24,5,0.10782263863295771,0.05794312933720755,0.06688091650083798,0.05794312933720755,0.001
normal,JP,252,expanding,24,6,0.09458906830237956,0.03070093903961292,0.04655069776881027,0.03070093903961292,0.001
normal,JP,252,expanding,24,7,0.0871293871530724,0.020636753035972167,0.03417011250228952,0.020636753035972167,0.001
normal,JP,252,expanding,24,8,0.06659447205515796,0.02901712532827227,0.039023904153874786,0.02901712532827227,0.001
normal,JP,252,expanding,24,9,0.0709187260899389,0.024438375207648508,0.035477729819536646,0.024438375207648508,0.001
normal,JP,252,expanding,24,10,0.06545197036868665,0.024063252728394487,0.03647636612585675,0.024063252728394487,0.001
normal,JP,252,expanding,24,11,0.06875608881561013,0.01650865437894893,0.026934740265649546,0.01650865437894893,0.0005
normal,JP,252,expanding,24,12,0.060845312999078076,0.020105389109332704,0.03580433196125768,0.020105389109332704,0.0005
normal,JP,252,expanding,24,13,0.047881361512396484,0.015627439788537062,0.02790689023818759,0.015627439788537062,0.0005
normal,JP,252,expanding,24,14,0.05436082214380809,0.01838341772771683,0.031503047979339054,0.01838341772771683,0.0005
normal,JP,252,expanding,24,15,0.04901697392357358,0.016483269204565363,0.03078453879439809,0.016483269204565363,0.0005
normal,JP,252,expanding,24,16,0.05105438729619275,0.01648347985404928,0.029976410856453313,0.01648347985404928,0.0005
normal,JP,252,expanding,24,17,0.04439903727087418,0.015162495844096702,0.027479976882153014,0.015162495844096702,0.0005
normal,JP,252,expanding,24,18,0.04719051961872041,0.01703948553779237,0.028589912925196834,0.01703948553779237,0.0005
normal,JP,252,expanding,24,19,0.04541665744447803,0.016424958205205002,0.03103294639297612,0.016424958205205002,0.0005
normal,JP,252,expanding,24,20,0.04469401322936772,0.017097278190480143,0.02833201180505489,0.017097278190480143,0.0005
normal,JP,252,expanding,24,21,0.04421555084400496,0.018195905911634756,0.03108055483460646,0.018195905911634756,0.0005
normal,JP,252,expanding,24,22,0.04226825639518409,0.015324922974575994,0.02816418005397087,0.015324922974575994,0.0005
normal,JP,252,expanding,24,23,0.03923403765881006,0.014900992701623978,0.02585500333300392,0.014900992701623978,0.0005
normal,JP,252,expanding,24,24,0.04367289686718905,0.01963874961772686,0.029077812164857244,0.01963874961772686,0.0005
normal,JP,252,expanding,24,25,0.040620844842658564,0.016095920373004034,0.027255328018801428,0.016095920373004034,0.0005
normal,JP,252,expanding,24,26,0.04006493238919149,0.01629327482453489,0.029644020354550188,0.01629327482453489,0.0005
normal,JP,252,expanding,24,27,0.04010877376358766,0.01829957823977086,0.029638081953670438,0.01829957823977086,0.0005
normal,JP,252,expanding,24,28,0.03894526520338649,0.015206600758209692,0.026479028302551853,0.015206600758209692,0.0005
normal,JP,252,expanding,24,29,0.03901506575673199,0.017537621478966835,0.026676573915815266,0.017537621478966835,0.0005
normal,JP,252,expanding,24,30,0.04506991987218569,0.015655631917329764,0.027008855156257446,0.015655631917329764,0.00025
normal,JP,252,expanding,24,31,0.03480881824363513,0.016060269685154,0.026900421889776684,0.016060269685154,0.00025
normal,JP,252,expanding,24,32,0.038645786810067424,0.015584153850078733,0.02612086493885539,0.015584153850078733,0.00025
normal,JP,252,expanding,24,33,0.03687055850085131,0.01651612509954793,0.026739976984580797,0.01651612509954793,0.00025
normal,JP,252,expanding,25,1,0.35311749092368194,0.044708463337692406,0.06171541914835081,0.044708463337692406,0.001
normal,JP,252,expanding,25,2,0.11174022694159232,0.02692659648947058,0.040177292439527126,0.02692659648947058,0.001
normal,JP,252,expanding,25,3,0.0960923500975127,0.02952683288599421,0.04634043918206142,0.02952683288599421,0.001
normal,JP,252,expanding,25,4,0.10580959339513027,0.04160507567415314,0.044111214441694184,0.04160507567415314,0.001
normal,JP,252,expanding,25,5,0.15773463743024094,0.03296387410231376,0.04876151429864513,0.03296387410231376,0.001
normal,JP,252,expanding,25,6,0.10878298936041135,0.03603449200052067,0.05643711187245645,0.03603449200052067,0.001
normal,JP,252,expanding,25,7,0.08001598050620513,0.019994154652581916,0.03213751840067434,0.019994154652581916,0.001
normal,JP,252,expanding,25,8,0.06014010560450936,0.02356238845120666,0.03424931707836333,0.02356238845120666,0.001
normal,JP,252,expanding,25,9,0.059418456720366344,0.025234099650094998,0.03458025505691221,0.025234099650094998,0.001
normal,JP,252,expanding,25,10,0.054617793609698616,0.023467967648133334,0.03619659061615284,0.023467967648133334,0.001
normal,JP,252,expanding,25,11,0.055096812584757494,0.02181006669597124,0.03633799592217246,0.02181006669597124,0.001
normal,JP,252,expanding,25,12,0.05392260733000376,0.022553722056734508,0.03407517020955627,0.022553722056734508,0.001
normal,JP,252,expanding,25,13,0.04782259213986015,0.016229032762998714,0.02700135051767468,0.016229032762998714,0.001
normal,JP,252,expanding,25,14,0.05569439816940817,0.024693964631881643,0.034122284733768785,0.024693964631881643,0.001
normal,JP,252,expanding,25,15,0.05240133571744119,0.017264823946336192,0.03341633075977857,0.017264823946336192,0.001
normal,JP,252,expanding,25,16,0.05465442261800593,0.025213720347274347,0.041436037519475916,0.025213720347274347,0.001
normal,JP,252,expanding,25,17,0.05002640594923219,0.019159026507944744,0.03584242107230665,0.019159026507944744,0.001
normal,JP,252,expanding,25,18,0.05059642147378712,0.022143852289768312,0.0326017853650418,0.022143852289768312,0.001
normal,JP,252,expanding,25,19,0.060329133943108314,0.032896067281813095,0.040918594369521506,0.032896067281813095,0.001
normal,JP,252,expanding,25,20,0.0471339576735669,0.019329275122391753,0.032910376077606565,0.019329275122391753,0.0005
normal,JP,252,expanding,25,21,0.04860130740806114,0.019541319407707567,0.03868618995060414,0.019541319407707567,0.0005
normal,JP,252,expanding,25,22,0.04439651208523016,0.017417578274283942,0.03410006044330178,0.017417578274283942,0.0005
normal,JP,252,expanding,25,23,0.04077640801032846,0.015895764509721903,0.03075965704062046,0.015895764509721903,0.0005
normal,JP,252,expanding,25,24,0.04350996092539425,0.016268281454414002,0.031109433471064863,0.016268281454414002,0.0005
normal,JP,252,expanding,25,25,0.04067580785977748,0.016350006187119688,0.03169569214840075,0.016350006187119688,0.0005
normal,JP,252,expanding,25,26,0.0390834076768052,0.017201641699031392,0.03356588825638041,0.017201641699031392,0.0005
normal,JP,252,expanding,25,27,0.04097517867854168,0.01630025674925709,0.03309256078559401,0.01630025674925709,0.0005
normal,JP,252,expanding,25,28,0.03860472899787032,0.016180859399583206,0.0307490885694385,0.016180859399583206,0.0005
normal,JP,252,expanding,25,29,0.03783989047212887,0.015144159436461056,0.02874623146249261,0.015144159436461056,0.0005
normal,JP,252,expanding,25,30,0.04007872437591393,0.015725466339757264,0.030544353546677054,0.015725466339757264,0.0005
normal,JP,252,expanding,25,31,0.035228302553103566,0.018025324861642593,0.03423981963496505,0.018025324861642593,0.0005
normal,JP,252,expanding,25,32,0.04007173375796902,0.01694897738243665,0.03125626754848075,0.01694897738243665,0.0005
normal,JP,252,expanding,25,33,0.039158465434587744,0.01828096902020124,0.030320697924592993,0.01828096902020124,0.0005
normal,JP,252,expanding,25,34,0.03987412071890301,0.015487432649684954,0.03032092760989081,0.015487432649684954,0.0005
normal,JP,252,expanding,25,35,0.03788461107808798,0.015315761976207683,0.02765043079853058,0.015315761976207683,0.0005
normal,JP,252,expanding,25,36,0.041296972375777036,0.015736251685490255,0.02754287492661249,0.015736251685490255,0.00025
normal,JP,252,expanding,25,37,0.03939585567714324,0.015796542403713552,0.028732139221477857,0.015796542403713552,0.00025
normal,JP,252,expanding,25,38,0.034653952441512766,0.014789534146655185,0.02696536716087397,0.014789534146655185,0.00025
normal,JP,252,expanding,25,39,0.03350083470508187,0.015555416291278188,0.028191010375599283,0.015555416291278188,0.00025
normal,JP,252,expanding,25,40,0.03488285132522577,0.015087110158731012,0.027582820081885482,0.015087110158731012,0.00025
normal,JP,252,expanding,25,41,0.034357645368391226,0.01604699300530652,0.02970653242898948,0.01604699300530652,0.00025
normal,JP,252,expanding,25,42,0.03593795274887282,0.015498847188857677,0.029488767132217632,0.015498847188857677,0.00025
normal,JP,252,expanding,25,43,0.03348894382150752,0.01611130221291334,0.030582178370419877,0.01611130221291334,0.00025
normal,JP,252,expanding,25,44,0.03584199111177093,0.016431365291192122,0.03125414088532165,0.016431365291192122,0.00025
normal,JP,252,expanding,25,45,0.03369736511895592,0.016155687672639543,0.029982165430054997,0.016155687672639543,0.000125
normal,JP,252,expanding,25,46,0.03478836099008334,0.016084308264566673,0.029955421775688617,0.016084308264566673,0.000125
normal,JP,252,expanding,25,47,0.034462228054012285,0.01599934377969716,0.029582639589851155,0.01599934377969716,0.000125
normal,JP,252,expanding,25,48,0.03312082008220429,0.01582840014572814,0.029077994463207957,0.01582840014572814,0.000125
normal,JP,252,expanding,26,1,0.3515486210450611,0.04684921579789226,0.07639968433232472,0.04684921579789226,0.001
normal,JP,252,expanding,26,2,0.11372459581474227,0.027271642199272632,0.04947037131734233,0.027271642199272632,0.001
normal,JP,252,expanding,26,3,0.10090306861618689,0.030788968266577756,0.058947403031403035,0.030788968266577756,0.001
normal,JP,252,expanding,26,4,0.09537652530879442,0.028043406222910072,0.04566784365906741,0.028043406222910072,0.001
normal,JP,252,expanding,26,5,0.13934439566097687,0.036706147238908846,0.061784167487330344,0.036706147238908846,0.001
normal,JP,252,expanding,26,6,0.10022816499722108,0.03228775482645393,0.06561921029360133,0.03228775482645393,0.001
normal,JP,252,expanding,26,7,0.07927239384804935,0.020829186825091574,0.043343434731165566,0.020829186825091574,0.001
normal,JP,252,expanding,26,8,0.06366752771378865,0.028512682586917693,0.0478855069652064,0.028512682586917693,0.001
normal,JP,252,expanding,26,9,0.06750955119539966,0.027042155993048177,0.04974595113964463,0.027042155993048177,0.001
normal,JP,252,expanding,26,10,0.06202911525734973,0.02555271565241321,0.05113587755105969,0.02555271565241321,0.001
normal,JP,252,expanding,26,11,0.05988874402491946,0.02165204697587092,0.04776609766353024,0.02165204697587092,0.001
normal,JP,252,expanding,26,12,0.05653398528987098,0.02976754820290355,0.048982006577411856,0.02976754820290355,0.001
normal,JP,252,expanding,26,13,0.05640505864160776,0.022457786898428304,0.04130788741867399,0.022457786898428304,0.001
normal,JP,252,expanding,26,14,0.04616285288282196,0.016583101800910268,0.03959210689276294,0.016583101800910268,0.0005
normal,JP,252,expanding,26,15,0.048852720399890685,0.018035280777334968,0.044086442130510925,0.018035280777334968,0.0005
normal,JP,252,expanding,26,16,0.05042404243336626,0.017148263377784752,0.042653761437681854,0.017148263377784752,0.0005
normal,JP,252,expanding,26,17,0.044445465837323776,0.015926440384256495,0.03880948029146385,0.015926440384256495,0.0005
normal,JP,252,expanding,26,18,0.04779753006738633,0.018280191428596725,0.04343470325778308,0.018280191428596725,0.0005
normal,JP,252,expanding,26,19,0.04489356560295719,0.01806952297583922,0.045647279568057246,0.01806952297583922,0.0005
normal,JP,252,expanding,26,20,0.04666782659800096,0.01889168950859603,0.04341503350786824,0.01889168950859603,0.0005
