ensemble_method,models,n_models,regime,country,feature_set,protocol,member_Ls,phase,RMSE,MAE,QLIKE,RMSE_CV,n_obs
equal_weight,1DCNN+TST,2,gfc,KR,extended,expanding,1DCNN:L22|TST:L60,Full Test,0.299787221350012,0.19587136663714858,0.013939949450437658,0.20398540295790749,473
equal_weight,1DCNN+TST,2,gfc,KR,extended,expanding,1DCNN:L22|TST:L60,Pre-Lehman,0.20102874029835202,0.15215354284126975,0.014305026158883584,0.17593551160247053,275
equal_weight,1DCNN+TST,2,gfc,KR,extended,expanding,1DCNN:L22|TST:L60,Lehman Crisis,0.4642452124186652,0.3248418789633592,0.015451598617192726,0.19936245206425138,118
equal_weight,1DCNN+TST,2,gfc,KR,extended,expanding,1DCNN:L22|TST:L60,Recovery,0.2730475126014473,0.15591988025432113,0.010455315744191071,0.20579891972692266,80
equal_weight,TCN+TST,2,gfc,KR,extended,expanding,TCN:L22|TST:L60,Full Test,0.2953681405011633,0.20422127197900738,0.015035323132760065,0.2009785103238698,473
equal_weight,TCN+TST,2,gfc,KR,extended,expanding,TCN:L22|TST:L60,Pre-Lehman,0.19919583056597684,0.1551453259068734,0.015107701174178733,0.17433139315150684,275
equal_weight,TCN+TST,2,gfc,KR,extended,expanding,TCN:L22|TST:L60,Lehman Crisis,0.4607577569773445,0.32966405600951765,0.016236438434065067,0.19786482182564485,118
equal_weight,TCN+TST,2,gfc,KR,extended,expanding,TCN:L22|TST:L60,Recovery,0.25745817670057214,0.18789173015696528,0.013014878545958517,0.19404906543565442,80
equal_weight,LSTM+1DCNN+TCN,3,gfc,KR,extended,expanding,LSTM:L22|1DCNN:L22|TCN:L22,Full Test,0.3027379528041919,0.19632519209275706,0.014011311889384996,0.20599318081445164,473
equal_weight,LSTM+1DCNN+TCN,3,gfc,KR,extended,expanding,LSTM:L22|1DCNN:L22|TCN:L22,Pre-Lehman,0.19469370886764978,0.14773924426598983,0.014224299446300536,0.1703912446776309,275
equal_weight,LSTM+1DCNN+TCN,3,gfc,KR,extended,expanding,LSTM:L22|1DCNN:L22|TCN:L22,Lehman Crisis,0.4792635003896858,0.3334469205915591,0.015538461258645947,0.20581180821401301,118
equal_weight,LSTM+1DCNN+TCN,3,gfc,KR,extended,expanding,LSTM:L22|1DCNN:L22|TCN:L22,Recovery,0.269784460035713,0.1610848382115364,0.01102662184282793,0.20333952104336653,80
equal_weight,LSTM+1DCNN+TST,3,gfc,KR,extended,expanding,LSTM:L22|1DCNN:L22|TST:L60,Full Test,0.3034315637984219,0.1886422285755653,0.012820554602619445,0.20646513728249888,473
equal_weight,LSTM+1DCNN+TST,3,gfc,KR,extended,expanding,LSTM:L22|1DCNN:L22|TST:L60,Pre-Lehman,0.18315125509690378,0.1409735385914659,0.012517105028477365,0.16028956714490494,275
equal_weight,LSTM+1DCNN+TST,3,gfc,KR,extended,expanding,LSTM:L22|1DCNN:L22|TST:L60,Lehman Crisis,0.493542523915171,0.3294253257198045,0.01592830548405672,0.21194369943652638,118
equal_weight,LSTM+1DCNN+TST,3,gfc,KR,extended,expanding,LSTM:L22|1DCNN:L22|TST:L60,Recovery,0.26414494738606303,0.1448482821081543,0.009279729963612862,0.19908895820165937,80
equal_weight,LSTM+TCN+TST,3,gfc,KR,extended,expanding,LSTM:L22|TCN:L22|TST:L60,Full Test,0.29692337371437555,0.19274530985718338,0.01319888285118877,0.20203674380114076,473
equal_weight,LSTM+TCN+TST,3,gfc,KR,extended,expanding,LSTM:L22|TCN:L22|TST:L60,Pre-Lehman,0.1818512127017641,0.14213511148457839,0.012923937880999775,0.15915180135303686,275
equal_weight,LSTM+TCN+TST,3,gfc,KR,extended,expanding,LSTM:L22|TCN:L22|TST:L60,Lehman Crisis,0.48557440442484345,0.331643764200061,0.015990185496155145,0.20852192189862456,118
equal_weight,LSTM+TCN+TST,3,gfc,KR,extended,expanding,LSTM:L22|TCN:L22|TST:L60,Recovery,0.24456039540511104,0.16184264660726866,0.010026834784888038,0.18432786551630406,80
equal_weight,1DCNN+TCN+TST,3,gfc,KR,extended,expanding,1DCNN:L22|TCN:L22|TST:L60,Full Test,0.2978642599946166,0.19934086225463815,0.014340203038231768,0.20267695476860043,473
equal_weight,1DCNN+TCN+TST,3,gfc,KR,extended,expanding,1DCNN:L22|TCN:L22|TST:L60,Pre-Lehman,0.1994019264590726,0.15281611007835627,0.014850077841044803,0.17451176331319196,275
equal_weight,1DCNN+TCN+TST,3,gfc,KR,extended,expanding,1DCNN:L22|TCN:L22|TST:L60,Lehman Crisis,0.4639517851268885,0.32608679981270394,0.015081216005411822,0.19923644455178527,118
equal_weight,1DCNN+TCN+TST,3,gfc,KR,extended,expanding,1DCNN:L22|TCN:L22|TST:L60,Recovery,0.2653317662172928,0.17231943996246019,0.011494514276971382,0.19998347663565502,80
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,KR,extended,expanding,LSTM:L22|1DCNN:L22|TCN:L22|TST:L60,Full Test,0.2822616436679627,0.18739995831296175,0.013008667251299044,0.19206040492282098,473
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,KR,extended,expanding,LSTM:L22|1DCNN:L22|TCN:L22|TST:L60,Pre-Lehman,0.18620216129294218,0.14370026341891104,0.013250780378419164,0.16295964676463762,275
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,KR,extended,expanding,LSTM:L22|1DCNN:L22|TCN:L22|TST:L60,Lehman Crisis,0.44025509109049266,0.3110450050008735,0.014556634634851264,0.18906029000557145,118
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,KR,extended,expanding,LSTM:L22|1DCNN:L22|TCN:L22|TST:L60,Recovery,0.25687533232046245,0.1552412156465912,0.009893151486084117,0.19360976920236272,80
equal_weight,LSTM+1DCNN,2,gfc,KR,extended,static,LSTM:L22|1DCNN:L22,Full Test,0.35384374485765363,0.22745011163847778,0.01645236549499388,0.24076729701579389,473
equal_weight,LSTM+1DCNN,2,gfc,KR,extended,static,LSTM:L22|1DCNN:L22,Pre-Lehman,0.1987087361597052,0.14936424885454544,0.014484766329773881,0.1739051000426716,275
equal_weight,LSTM+1DCNN,2,gfc,KR,extended,static,LSTM:L22|1DCNN:L22,Lehman Crisis,0.5648601671913579,0.41746517033898317,0.01929137542415949,0.24256988578633537,118
equal_weight,LSTM+1DCNN,2,gfc,KR,extended,static,LSTM:L22|1DCNN:L22,Recovery,0.3659546710103873,0.21559805337500001,0.019028447979918338,0.2758240693586238,80
equal_weight,LSTM+TCN,2,gfc,KR,extended,static,LSTM:L22|TCN:L22,Full Test,0.3284547284577685,0.21691373517970403,0.01578174079805341,0.2234917482988055,473
equal_weight,LSTM+TCN,2,gfc,KR,extended,static,LSTM:L22|TCN:L22,Pre-Lehman,0.20604034261724127,0.16364112154545457,0.01579321236006757,0.18032154543461737,275
equal_weight,LSTM+TCN,2,gfc,KR,extended,static,LSTM:L22|TCN:L22,Lehman Crisis,0.5367324465951704,0.37748264067796616,0.019149751087358863,0.23049089992621938,118
equal_weight,LSTM+TCN,2,gfc,KR,extended,static,LSTM:L22|TCN:L22,Recovery,0.25885112648664316,0.16319920893749998,0.0107744921269042,0.19509894727804475,80
equal_weight,LSTM+TST,2,gfc,KR,extended,static,LSTM:L22|TST:L60,Full Test,0.41410657284842667,0.21640365987315013,0.016328509367691788,0.2817721711070486,473
equal_weight,LSTM+TST,2,gfc,KR,extended,static,LSTM:L22|TST:L60,Pre-Lehman,0.1854337006825231,0.14939027827272727,0.013800548899635378,0.1622871087185563,275
equal_weight,LSTM+TST,2,gfc,KR,extended,static,LSTM:L22|TST:L60,Lehman Crisis,0.7447376697421538,0.4132130919491526,0.026213956791580735,0.31981531356403226,118
equal_weight,LSTM+TST,2,gfc,KR,extended,static,LSTM:L22|TST:L60,Recovery,0.2785938128229938,0.1564682468125,0.010437338526399512,0.20997922758797571,80
equal_weight,1DCNN+TCN,2,gfc,KR,extended,static,1DCNN:L22|TCN:L22,Full Test,0.6055254603920373,0.3512976470295983,0.027055525513093773,0.41202008087350683,473
equal_weight,1DCNN+TCN,2,gfc,KR,extended,static,1DCNN:L22|TCN:L22,Pre-Lehman,0.22088346885708451,0.1694179301090909,0.01772348797768604,0.1933118920271865,275
equal_weight,1DCNN+TCN,2,gfc,KR,extended,static,1DCNN:L22|TCN:L22,Lehman Crisis,1.1018841776092927,0.7665060550847459,0.04258974245416361,0.4731859929891433,118
equal_weight,1DCNN+TCN,2,gfc,KR,extended,static,1DCNN:L22|TCN:L22,Recovery,0.457493532050687,0.3640767720625,0.03622143455297989,0.3448179179324883,80
equal_weight,1DCNN+TST,2,gfc,KR,extended,static,1DCNN:L22|TST:L60,Full Test,0.3613044730114624,0.24156855958773782,0.01869934969604756,0.24584382974377753,473
equal_weight,1DCNN+TST,2,gfc,KR,extended,static,1DCNN:L22|TST:L60,Pre-Lehman,0.21173600306057896,0.16062785414545455,0.016248352928140874,0.18530625027623865,275
equal_weight,1DCNN+TST,2,gfc,KR,extended,static,1DCNN:L22|TST:L60,Lehman Crisis,0.5615811861658999,0.4133576665254238,0.020089882835182864,0.24116178144646702,118
equal_weight,1DCNN+TST,2,gfc,KR,extended,static,1DCNN:L22|TST:L60,Recovery,0.3905597666329193,0.2664133018125,0.025073614705502234,0.29436920114455534,80
equal_weight,TCN+TST,2,gfc,KR,extended,static,TCN:L22|TST:L60,Full Test,0.33118948573431234,0.23367087306553916,0.019280989179602782,0.22535256999492623,473
equal_weight,TCN+TST,2,gfc,KR,extended,static,TCN:L22|TST:L60,Pre-Lehman,0.23135645204087688,0.18830647225454547,0.020681799492913728,0.2024775946707724,275
equal_weight,TCN+TST,2,gfc,KR,extended,static,TCN:L22|TST:L60,Lehman Crisis,0.5124290808038799,0.36047419364406774,0.0191392717820408,0.22005422018381562,118
equal_weight,TCN+TST,2,gfc,KR,extended,static,TCN:L22|TST:L60,Recovery,0.27787689053697767,0.202576103,0.01467473688900033,0.2094388753585674,80
equal_weight,LSTM+1DCNN+TCN,3,gfc,KR,extended,static,LSTM:L22|1DCNN:L22|TCN:L22,Full Test,0.3935714082472513,0.25304307360817474,0.01771763460888809,0.2677993479424385,473
equal_weight,LSTM+1DCNN+TCN,3,gfc,KR,extended,static,LSTM:L22|1DCNN:L22|TCN:L22,Pre-Lehman,0.19413416585171875,0.15310150612121212,0.014510392412108726,0.16990154628636753,275
equal_weight,LSTM+1DCNN+TCN,3,gfc,KR,extended,static,LSTM:L22|1DCNN:L22|TCN:L22,Lehman Crisis,0.6723295321121666,0.4989447892655367,0.024087848495847775,0.2887208326728755,118
equal_weight,LSTM+1DCNN+TCN,3,gfc,KR,extended,static,LSTM:L22|1DCNN:L22|TCN:L22,Recovery,0.3457521156173708,0.23388718125,0.019346464177051624,0.26059718067167315,80
equal_weight,LSTM+1DCNN+TST,3,gfc,KR,extended,static,LSTM:L22|1DCNN:L22|TST:L60,Full Test,0.31475891619930707,0.20367335085976038,0.013985429412740669,0.21417265266456706,473
equal_weight,LSTM+1DCNN+TST,3,gfc,KR,extended,static,LSTM:L22|1DCNN:L22|TST:L60,Pre-Lehman,0.18620226846531288,0.14501545540606062,0.013360895303565934,0.16295974073131395,275
equal_weight,LSTM+1DCNN+TST,3,gfc,KR,extended,static,LSTM:L22|1DCNN:L22|TST:L60,Lehman Crisis,0.49459652905915075,0.3508300240112994,0.014904165080478158,0.2123963248475129,118
equal_weight,LSTM+1DCNN+TST,3,gfc,KR,extended,static,LSTM:L22|1DCNN:L22|TST:L60,Recovery,0.32521479211701376,0.18825377358333334,0.014777130303116013,0.24511797357216275,80
equal_weight,LSTM+TCN+TST,3,gfc,KR,extended,static,LSTM:L22|TCN:L22|TST:L60,Full Test,0.2968305074976672,0.20180244300211414,0.014939239830846229,0.20197355471350745,473
equal_weight,LSTM+TCN+TST,3,gfc,KR,extended,static,LSTM:L22|TCN:L22|TST:L60,Pre-Lehman,0.20324546792068324,0.16284489147878786,0.016163013127025064,0.1778755384139647,275
equal_weight,LSTM+TCN+TST,3,gfc,KR,extended,static,LSTM:L22|TCN:L22|TST:L60,Lehman Crisis,0.461802662286884,0.3234300878531073,0.01561220213898842,0.1983135394441899,118
equal_weight,LSTM+TCN+TST,3,gfc,KR,extended,static,LSTM:L22|TCN:L22|TST:L60,Recovery,0.2537338936463228,0.15631825020833331,0.009739899720721751,0.19124203248043944,80
equal_weight,1DCNN+TCN+TST,3,gfc,KR,extended,static,1DCNN:L22|TCN:L22|TST:L60,Full Test,0.387905455896758,0.2626312655602537,0.01979736087193483,0.2639440416037682,473
equal_weight,1DCNN+TCN+TST,3,gfc,KR,extended,static,1DCNN:L22|TCN:L22|TST:L60,Pre-Lehman,0.20713922806948137,0.16396421488484852,0.016693277666737817,0.1812832635160693,275
equal_weight,1DCNN+TCN+TST,3,gfc,KR,extended,static,1DCNN:L22|TCN:L22|TST:L60,Lehman Crisis,0.6420806483812611,0.4856895302259887,0.024308682010180566,0.27573094827678896,118
equal_weight,1DCNN+TCN+TST,3,gfc,KR,extended,static,1DCNN:L22|TCN:L22|TST:L60,Recovery,0.366157592309595,0.272788311875,0.02381344821088709,0.27597701337858255,80
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,KR,extended,static,LSTM:L22|1DCNN:L22|TCN:L22|TST:L60,Full Test,0.3168881451312519,0.21821008699260042,0.015543619436090145,0.21562145231730195,473
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,KR,extended,static,LSTM:L22|1DCNN:L22|TCN:L22|TST:L60,Pre-Lehman,0.19172798321846013,0.15307890897272727,0.014573564085555817,0.16779571319797495,275
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,KR,extended,static,LSTM:L22|1DCNN:L22|TCN:L22|TST:L60,Lehman Crisis,0.4996607409210255,0.37938916631355935,0.017677367649621033,0.21457106713646,118
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,KR,extended,static,LSTM:L22|1DCNN:L22|TCN:L22|TST:L60,Recovery,0.3148190605355881,0.20435936943749997,0.015730906088593833,0.23728259608994065,80
equal_weight,LSTM+1DCNN,2,gfc,KR,momentum,expanding,LSTM:L22|1DCNN:L22,Full Test,0.2853216128189464,0.18031865345751255,0.011281089190408409,0.19414251181680836,473
equal_weight,LSTM+1DCNN,2,gfc,KR,momentum,expanding,LSTM:L22|1DCNN:L22,Pre-Lehman,0.1750376218410791,0.13637254942547192,0.011350595577122065,0.1531887107414883,275
equal_weight,LSTM+1DCNN,2,gfc,KR,momentum,expanding,LSTM:L22|1DCNN:L22,Lehman Crisis,0.4607450184320134,0.3072372811325526,0.012907157869291195,0.1978593514673837,118
equal_weight,LSTM+1DCNN,2,gfc,KR,momentum,expanding,LSTM:L22|1DCNN:L22,Recovery,0.25077237607463015,0.14417841024696826,0.008643709684728103,0.18900990381422328,80
equal_weight,LSTM+TCN,2,gfc,KR,momentum,expanding,LSTM:L22|TCN:L22,Full Test,0.3007339484103579,0.1859100650657307,0.011831476042343414,0.20462958819044058,473
equal_weight,LSTM+TCN,2,gfc,KR,momentum,expanding,LSTM:L22|TCN:L22,Pre-Lehman,0.17913564320805586,0.1385959961197593,0.011787552022657376,0.15677520033838313,275
equal_weight,LSTM+TCN,2,gfc,KR,momentum,expanding,LSTM:L22|TCN:L22,Lehman Crisis,0.5046542376630676,0.32136799117266124,0.014062745634363005,0.21671544169720683,118
equal_weight,LSTM+TCN,2,gfc,KR,momentum,expanding,LSTM:L22|TCN:L22,Recovery,0.22085512981574348,0.1487517360597849,0.008691342211785278,0.16646094556654226,80
equal_weight,LSTM+TST,2,gfc,KR,momentum,expanding,LSTM:L22|TST:L22,Full Test,0.3581775372906094,0.19387190348407174,0.01237817837825751,0.2437161562313302,473
equal_weight,LSTM+TST,2,gfc,KR,momentum,expanding,LSTM:L22|TST:L22,Pre-Lehman,0.16977653155442024,0.13429684334662614,0.010871179913893515,0.1485843312393515,275
equal_weight,LSTM+TST,2,gfc,KR,momentum,expanding,LSTM:L22|TST:L22,Lehman Crisis,0.6384488903646522,0.37128231734046935,0.019087152854413855,0.2741713493127237,118
equal_weight,LSTM+TST,2,gfc,KR,momentum,expanding,LSTM:L22|TST:L22,Recovery,0.2412542583250915,0.1369808122683544,0.007662748247178145,0.18183599355946156,80
equal_weight,1DCNN+TCN,2,gfc,KR,momentum,expanding,1DCNN:L22|TCN:L22,Full Test,0.4984477130493066,0.21844151962635128,0.01334665331269889,0.3391607458848285,473
equal_weight,1DCNN+TCN,2,gfc,KR,momentum,expanding,1DCNN:L22|TCN:L22,Pre-Lehman,0.18531613372571726,0.14187023249539463,0.012809744529161476,0.16218421677834682,275
equal_weight,1DCNN+TCN,2,gfc,KR,momentum,expanding,1DCNN:L22|TCN:L22,Lehman Crisis,0.9408131994565732,0.440929179979583,0.01753241210476616,0.40401671651258364,118
equal_weight,1DCNN+TCN,2,gfc,KR,momentum,expanding,1DCNN:L22|TCN:L22,Recovery,0.21294250163927111,0.1534860201179981,0.009018283037809521,0.1604971104984099,80
equal_weight,1DCNN+TST,2,gfc,KR,momentum,expanding,1DCNN:L22|TST:L22,Full Test,0.2829139074134223,0.1794567211248721,0.011253909848472283,0.19250422731909672,473
equal_weight,1DCNN+TST,2,gfc,KR,momentum,expanding,1DCNN:L22|TST:L22,Pre-Lehman,0.17568568199467263,0.13556073782494035,0.01156445318255333,0.1537558773789673,275
equal_weight,1DCNN+TST,2,gfc,KR,momentum,expanding,1DCNN:L22|TST:L22,Lehman Crisis,0.4629168521355176,0.310135020839536,0.013086644459762861,0.1987920096424688,118
equal_weight,1DCNN+TST,2,gfc,KR,momentum,expanding,1DCNN:L22|TST:L22,Recovery,0.2259588837010732,0.13759867163925837,0.007483133585915072,0.17030770112254717,80
equal_weight,TCN+TST,2,gfc,KR,momentum,expanding,TCN:L22|TST:L22,Full Test,0.2963568839303011,0.18538218089179284,0.012016012951855132,0.2016512849201531,473
equal_weight,TCN+TST,2,gfc,KR,momentum,expanding,TCN:L22|TST:L22,Pre-Lehman,0.18332322208847474,0.14119878056428223,0.012411036776835268,0.16044006851399212,275
equal_weight,TCN+TST,2,gfc,KR,momentum,expanding,TCN:L22|TST:L22,Lehman Crisis,0.4964162623834148,0.3176513865041248,0.013914981925668436,0.2131777790399231,118
equal_weight,TCN+TST,2,gfc,KR,momentum,expanding,TCN:L22|TST:L22,Recovery,0.20067669787916373,0.14216554123942088,0.007857139317111291,0.15125223901299523,80
equal_weight,LSTM+1DCNN+TCN,3,gfc,KR,momentum,expanding,LSTM:L22|1DCNN:L22|TCN:L22,Full Test,0.3401521367274526,0.189608992889282,0.011695506656836926,0.23145106173932614,473
equal_weight,LSTM+1DCNN+TCN,3,gfc,KR,momentum,expanding,LSTM:L22|1DCNN:L22|TCN:L22,Pre-Lehman,0.17626998247386597,0.13661525585434653,0.01159682093889666,0.15426724308510403,275
equal_weight,LSTM+1DCNN+TCN,3,gfc,KR,momentum,expanding,LSTM:L22|1DCNN:L22|TCN:L22,Lehman Crisis,0.5977057082306139,0.3420407475724732,0.014126969154752351,0.2566748615130453,118
equal_weight,LSTM+1DCNN+TCN,3,gfc,KR,momentum,expanding,LSTM:L22|1DCNN:L22|TCN:L22,Recovery,0.22437247061635823,0.14693812578916549,0.008448331627831337,0.16911200409544572,80
equal_weight,LSTM+1DCNN+TST,3,gfc,KR,momentum,expanding,LSTM:L22|1DCNN:L22|TST:L22,Full Test,0.2720228875888956,0.17473828250501836,0.010885517172971586,0.1850936076885327,473
equal_weight,LSTM+1DCNN+TST,3,gfc,KR,momentum,expanding,LSTM:L22|1DCNN:L22|TST:L22,Pre-Lehman,0.17063063495873693,0.13376921552375923,0.010958023585333314,0.14933182196717903,275
equal_weight,LSTM+1DCNN+TST,3,gfc,KR,momentum,expanding,LSTM:L22|1DCNN:L22|TST:L22,Lehman Crisis,0.4364324341384383,0.29619429111035456,0.01285689215908787,0.18741871300493512,118
equal_weight,LSTM+1DCNN+TST,3,gfc,KR,momentum,expanding,LSTM:L22|1DCNN:L22|TST:L22,Recovery,0.23764211415910644,0.1364218375602258,0.007728498275956633,0.17911348068917332,80
equal_weight,LSTM+TCN+TST,3,gfc,KR,momentum,expanding,LSTM:L22|TCN:L22|TST:L22,Full Test,0.2726395957555156,0.1748129203358262,0.011219603253713588,0.18551323686188076,473
equal_weight,LSTM+TCN+TST,3,gfc,KR,momentum,expanding,LSTM:L22|TCN:L22|TST:L22,Pre-Lehman,0.17475118867503586,0.13563322771269026,0.011415761414368992,0.15293803133349448,275
equal_weight,LSTM+TCN+TST,3,gfc,KR,momentum,expanding,LSTM:L22|TCN:L22|TST:L22,Lehman Crisis,0.44140278014167034,0.28982460761867024,0.013121528279725422,0.1895531461456661,118
equal_weight,LSTM+TCN+TST,3,gfc,KR,momentum,expanding,LSTM:L22|TCN:L22|TST:L22,Recovery,0.2170990653876386,0.1398508749856612,0.007739970163093185,0.16362995840843178,80
equal_weight,1DCNN+TCN+TST,3,gfc,KR,momentum,expanding,1DCNN:L22|TCN:L22|TST:L22,Full Test,0.33401392164918603,0.187697258488356,0.011709589668791721,0.22727441181227462,473
equal_weight,1DCNN+TCN+TST,3,gfc,KR,momentum,expanding,1DCNN:L22|TCN:L22|TST:L22,Pre-Lehman,0.17768860833005137,0.1371294105896848,0.011894061118108264,0.15550879026592035,275
equal_weight,1DCNN+TCN+TST,3,gfc,KR,momentum,expanding,1DCNN:L22|TCN:L22|TST:L22,Lehman Crisis,0.5864422055263889,0.3363653800668016,0.01394157230047214,0.25183793598774434,118
equal_weight,1DCNN+TCN+TST,3,gfc,KR,momentum,expanding,1DCNN:L22|TCN:L22|TST:L22,Recovery,0.20933940983899046,0.1422387563118312,0.007783294680037497,0.15778142049592658,80
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,KR,momentum,expanding,LSTM:L22|1DCNN:L22|TCN:L22|TST:L22,Full Test,0.2848582705128534,0.17821902921057373,0.011108337016221916,0.19382723798161883,473
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,KR,momentum,expanding,LSTM:L22|1DCNN:L22|TCN:L22|TST:L22,Pre-Lehman,0.1731979548061209,0.13473179883392655,0.011302739045704361,0.15157867846205794,275
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,KR,momentum,expanding,LSTM:L22|1DCNN:L22|TCN:L22|TST:L22,Lehman Crisis,0.4715854208398653,0.3055555337910408,0.012915937317091702,0.20251458354642474,118
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,KR,momentum,expanding,LSTM:L22|1DCNN:L22|TCN:L22|TST:L22,Recovery,0.22049802036268376,0.13988503937410926,0.007773869596093083,0.16619178823577677,80
equal_weight,LSTM+1DCNN,2,gfc,KR,momentum,static,LSTM:L22|1DCNN:L22,Full Test,0.28518967950302204,0.18241006465116277,0.01170870374403671,0.19405274013919865,473
equal_weight,LSTM+1DCNN,2,gfc,KR,momentum,static,LSTM:L22|1DCNN:L22,Pre-Lehman,0.17527293136816308,0.13545434454545455,0.011705905924414279,0.1533946481339139,275
equal_weight,LSTM+1DCNN,2,gfc,KR,momentum,static,LSTM:L22|1DCNN:L22,Lehman Crisis,0.45183206085847855,0.3098130122881356,0.012838067784040681,0.19403182904896912,118
equal_weight,LSTM+1DCNN,2,gfc,KR,momentum,static,LSTM:L22|1DCNN:L22,Recovery,0.2723154295867242,0.15590100475000002,0.010052509289982955,0.20524714093790075,80
equal_weight,LSTM+TCN,2,gfc,KR,momentum,static,LSTM:L22|TCN:L22,Full Test,0.30158757053584945,0.19419439066596192,0.012620241346401885,0.20521042190723907,473
equal_weight,LSTM+TCN,2,gfc,KR,momentum,static,LSTM:L22|TCN:L22,Pre-Lehman,0.1826488088577309,0.14003160794545455,0.012611550618886712,0.15984983846683845,275
equal_weight,LSTM+TCN,2,gfc,KR,momentum,static,LSTM:L22|TCN:L22,Lehman Crisis,0.48566168115961794,0.33940380550847454,0.01363453550786513,0.20855940172849655,118
equal_weight,LSTM+TCN,2,gfc,KR,momentum,static,LSTM:L22|TCN:L22,Recovery,0.2742089860096487,0.166195069375,0.011154031834077021,0.2066743352860127,80
equal_weight,LSTM+TST,2,gfc,KR,momentum,static,LSTM:L22|TST:L22,Full Test,0.3912305072348614,0.1985722440591966,0.013629903761123293,0.26620651941989,473
equal_weight,LSTM+TST,2,gfc,KR,momentum,static,LSTM:L22|TST:L22,Pre-Lehman,0.17261867149984825,0.13390843256363635,0.011124500214385585,0.1510717038242709,275
equal_weight,LSTM+TST,2,gfc,KR,momentum,static,LSTM:L22|TST:L22,Lehman Crisis,0.6987767562399737,0.38299688177966096,0.02185926172489584,0.30007815703147994,118
equal_weight,LSTM+TST,2,gfc,KR,momentum,static,LSTM:L22|TST:L22,Recovery,0.28691617357424165,0.14882775543750001,0.010103925456469662,0.2162518826212941,80
equal_weight,1DCNN+TCN,2,gfc,KR,momentum,static,1DCNN:L22|TCN:L22,Full Test,0.508546899686392,0.22666872189217763,0.013439085955133268,0.3460325757419031,473
equal_weight,1DCNN+TCN,2,gfc,KR,momentum,static,1DCNN:L22|TCN:L22,Pre-Lehman,0.180369499832818,0.13698480154545456,0.012360091737270689,0.15785504210475468,275
equal_weight,1DCNN+TCN,2,gfc,KR,momentum,static,1DCNN:L22|TCN:L22,Lehman Crisis,0.9628213338128571,0.48430962118644066,0.018976223516428796,0.4134677474903474,118
equal_weight,1DCNN+TCN,2,gfc,KR,momentum,static,1DCNN:L22|TCN:L22,Recovery,0.22337404933987978,0.154936871625,0.008980850676124964,0.16835948317842583,80
equal_weight,1DCNN+TST,2,gfc,KR,momentum,static,1DCNN:L22|TST:L22,Full Test,0.2735492429812757,0.17466128475687104,0.0106457782770349,0.18613219193634076,473
equal_weight,1DCNN+TST,2,gfc,KR,momentum,static,1DCNN:L22|TST:L22,Pre-Lehman,0.17085288861652154,0.1319409871090909,0.010945751527838863,0.14952633317316996,275
equal_weight,1DCNN+TST,2,gfc,KR,momentum,static,1DCNN:L22|TST:L22,Lehman Crisis,0.4438712228917952,0.3020864127118645,0.012351224495303336,0.1906131784368297,118
equal_weight,1DCNN+TST,2,gfc,KR,momentum,static,1DCNN:L22|TST:L22,Recovery,0.22688666720779588,0.1335602441875,0.007099087055450334,0.17100698198409875,80
equal_weight,TCN+TST,2,gfc,KR,momentum,static,TCN:L22|TST:L22,Full Test,0.31908646115722944,0.19724410867864692,0.012022815288478898,0.21711726117432736,473
equal_weight,TCN+TST,2,gfc,KR,momentum,static,TCN:L22|TST:L22,Pre-Lehman,0.18150261520965114,0.13687027418181816,0.011979492014517904,0.1588467173917923,275
equal_weight,TCN+TST,2,gfc,KR,momentum,static,TCN:L22|TST:L22,Lehman Crisis,0.5434500957156266,0.3731116923728814,0.014638843912617001,0.23337568358516292,118
equal_weight,TCN+TST,2,gfc,KR,momentum,static,TCN:L22|TST:L22,Recovery,0.23048274553293022,0.1453744788125,0.008313096822116114,0.17371738585633884,80
equal_weight,LSTM+1DCNN+TCN,3,gfc,KR,momentum,static,LSTM:L22|1DCNN:L22|TCN:L22,Full Test,0.3229250117294735,0.18996651595489783,0.011809471715949397,0.21972914130268578,473
equal_weight,LSTM+1DCNN+TCN,3,gfc,KR,momentum,static,LSTM:L22|1DCNN:L22|TCN:L22,Pre-Lehman,0.17675560909848975,0.13554571206060606,0.011880304149645304,0.15469225197361758,275
equal_weight,LSTM+1DCNN+TCN,3,gfc,KR,momentum,static,LSTM:L22|1DCNN:L22|TCN:L22,Lehman Crisis,0.5493350027050651,0.3400833675141243,0.013082335133137175,0.23590285986560278,118
equal_weight,LSTM+1DCNN+TCN,3,gfc,KR,momentum,static,LSTM:L22|1DCNN:L22|TCN:L22,Recovery,0.25308770441156925,0.15561567329166667,0.009688511684767745,0.19075499253143877,80
