model,regime,country,feature_set,protocol,phase,RMSE,MAE,QLIKE,RMSE_CV,best_val_qlike,n_features
XGBoost,gfc,KR,core,static,Recovery,0.27195903778965963,0.15207809869757843,0.009840804320172014,0.20497852421850432,0.01941277789928167,10
XGBoost,gfc,KR,core,expanding,Full Test,0.3444817858749719,0.19927178981180524,0.013157338750138511,0.23439710197406272,0.01941277789928167,10
XGBoost,gfc,KR,core,expanding,Pre-Lehman,0.1851940707072555,0.1367804321450261,0.012009807461397808,0.16207739044909997,0.01941277789928167,10
XGBoost,gfc,KR,core,expanding,Lehman Crisis,0.5797037155964463,0.37487569713254254,0.017516355620853765,0.24894420202208267,0.01941277789928167,10
XGBoost,gfc,KR,core,expanding,Recovery,0.29672241819796896,0.15507006849327087,0.010672427670879683,0.22364295696547762,0.01941277789928167,10
Ridge,gfc,JP,core,static,Full Test,0.2790686197316514,0.18212098920864464,0.013603888996500745,0.2052639106695704,0.012025442939122352,10
Ridge,gfc,JP,core,static,Pre-Lehman,0.1938264882544483,0.1447823290083842,0.013885796040811768,0.18004791933382197,0.012025442939122352,10
Ridge,gfc,JP,core,static,Lehman Crisis,0.4599465379203271,0.3108884875325766,0.016509268775568783,0.2162073880572277,0.012025442939122352,10
Ridge,gfc,JP,core,static,Recovery,0.15808039302973118,0.12580039267025359,0.008288284501852565,0.12737831224139076,0.012025442939122352,10
Ridge,gfc,JP,core,expanding,Full Test,0.29276804791073785,0.1845271516608845,0.013503558557187753,0.21534027900034214,0.012025442939122352,10
Ridge,gfc,JP,core,expanding,Pre-Lehman,0.19368707821514783,0.1446499076681695,0.013845152914449642,0.17991841955421836,0.012025442939122352,10
Ridge,gfc,JP,core,expanding,Lehman Crisis,0.4941411599595036,0.3219792012858257,0.016351584035070636,0.23228127775345825,0.012025442939122352,10
Ridge,gfc,JP,core,expanding,Recovery,0.15651114397117757,0.12448121567047851,0.008058148928094356,0.12611383982495797,0.012025442939122352,10
ElasticNet,gfc,JP,core,static,Full Test,0.28233392090538006,0.18320293166594,0.013649152290849979,0.20766564429722795,0.011537831223699968,10
ElasticNet,gfc,JP,core,static,Pre-Lehman,0.19351965952544772,0.1446926659462862,0.013864515657617238,0.17976290217880922,0.011537831223699968,10
ElasticNet,gfc,JP,core,static,Lehman Crisis,0.4685363140768054,0.3163074273974616,0.01693963904663548,0.2202451900921897,0.011537831223699968,10
ElasticNet,gfc,JP,core,static,Recovery,0.1573240839210672,0.12467606271724682,0.008002773813524294,0.12676889208530417,0.011537831223699968,10
ElasticNet,gfc,JP,core,expanding,Full Test,0.29393046892582403,0.18388174787936473,0.013440575864834114,0.21619527689881785,0.011537831223699968,10
ElasticNet,gfc,JP,core,expanding,Pre-Lehman,0.1935454401152245,0.1446176641985954,0.01385713711183446,0.17978685010042877,0.011537831223699968,10
ElasticNet,gfc,JP,core,expanding,Lehman Crisis,0.49775359737692454,0.3211377568714543,0.016340568415718428,0.23397937871552282,0.011537831223699968,10
ElasticNet,gfc,JP,core,expanding,Recovery,0.15340533205864793,0.12192026936605155,0.0076485418879522,0.12361123294263052,0.011537831223699968,10
Huber,gfc,JP,core,static,Full Test,0.2981029241625554,0.1867484156762885,0.01422688675041137,0.21926425140339942,0.012023824961182851,10
Huber,gfc,JP,core,static,Pre-Lehman,0.19408270453605456,0.1441063972295081,0.013736635135780521,0.1802859219351078,0.012023824961182851,10
Huber,gfc,JP,core,static,Lehman Crisis,0.5064982161187581,0.33302723029598047,0.019523388230945727,0.2380899677119675,0.012023824961182851,10
Huber,gfc,JP,core,static,Recovery,0.1574682918780895,0.12358028896347416,0.008148945561733806,0.1268850922403343,0.012023824961182851,10
Huber,gfc,JP,core,expanding,Full Test,0.28940869765500743,0.18383352388671942,0.013736294596897394,0.21286936925970876,0.012023824961182851,10
Huber,gfc,JP,core,expanding,Pre-Lehman,0.1940541470322566,0.14409569134650604,0.013718664217527855,0.1802593945023173,0.012023824961182851,10
Huber,gfc,JP,core,expanding,Lehman Crisis,0.48563483185176876,0.32110158127572513,0.017632642833682117,0.22828270220064106,0.012023824961182851,10
Huber,gfc,JP,core,expanding,Recovery,0.15632020725966575,0.12355847286454351,0.008031098701987057,0.125959986487481,0.012023824961182851,10
LightGBM,gfc,JP,core,static,Full Test,0.45610511313418683,0.23026966163586451,0.022994771426586885,0.33547992349815464,0.011835038374338202,10
LightGBM,gfc,JP,core,static,Pre-Lehman,0.19254462633451877,0.14151145314522323,0.013604795521119956,0.17885718129984599,0.011835038374338202,10
LightGBM,gfc,JP,core,static,Lehman Crisis,0.8618276955673679,0.5078773468166772,0.05482116746649942,0.40511994254053346,0.011835038374338202,10
LightGBM,gfc,JP,core,static,Recovery,0.17714990352877416,0.13856508554878635,0.009654695806642886,0.14274417777400447,0.011835038374338202,10
LightGBM,gfc,JP,core,expanding,Full Test,0.3850714263341018,0.2080522898567052,0.017646394904890783,0.2832323710650525,0.011835038374338202,10
LightGBM,gfc,JP,core,expanding,Pre-Lehman,0.19379695427795796,0.1423035443164812,0.013679673841539683,0.18002048484298108,0.011835038374338202,10
LightGBM,gfc,JP,core,expanding,Lehman Crisis,0.7036451050630712,0.4142481411101246,0.032869105516133125,0.3307629425211437,0.011835038374338202,10
LightGBM,gfc,JP,core,expanding,Recovery,0.18192360467129212,0.1393000232560851,0.009378767955106735,0.1465907395330227,0.011835038374338202,10
XGBoost,gfc,JP,core,static,Full Test,0.3685107387383145,0.21036092095115475,0.017253501083374916,0.2710514547636888,0.011715815986212545,10
XGBoost,gfc,JP,core,static,Pre-Lehman,0.19863769430218745,0.14487573205682824,0.01391301838076917,0.18451711054799988,0.011715815986212545,10
XGBoost,gfc,JP,core,static,Lehman Crisis,0.6623504333009613,0.41563714456013334,0.030499995102834278,0.3113515275277061,0.011715815986212545,10
XGBoost,gfc,JP,core,static,Recovery,0.18418593829887484,0.14202206163043885,0.009658869789912901,0.14841368691875087,0.011715815986212545,10
XGBoost,gfc,JP,core,expanding,Full Test,0.3196893701549922,0.19278955068503198,0.014577654120866944,0.23514177402176392,0.011715815986212545,10
XGBoost,gfc,JP,core,expanding,Pre-Lehman,0.20031980878428202,0.14505194160627183,0.01408423974664376,0.18607964833790622,0.011715815986212545,10
XGBoost,gfc,JP,core,expanding,Lehman Crisis,0.5492457558280937,0.3505983660133667,0.019474088748848064,0.25818433334893426,0.011715815986212545,10
XGBoost,gfc,JP,core,expanding,Recovery,0.17373885197180716,0.130881924287453,0.00910339742047699,0.13999561432494279,0.011715815986212545,10
Ridge,covid,US,core,static,Full Test,0.5583024641941583,0.2156991208679261,0.040130475090961015,0.4869688728164376,0.017613178373468145,10
Ridge,covid,US,core,static,Pre-crash,0.09159749745497862,0.07156612741113409,0.02027847090189391,0.19014661699617974,0.017613178373468145,10
Ridge,covid,US,core,static,Crash,1.822760654532428,1.1073101326156094,0.2910237242885483,0.5074752515552416,0.017613178373468145,10
Ridge,covid,US,core,static,Recovery,0.1941430028466062,0.14445341005691756,0.016307880890273605,0.1941027792976608,0.017613178373468145,10
Ridge,covid,US,core,expanding,Full Test,0.48792272381092927,0.20954342626334482,0.028128885908300115,0.42558146179541856,0.017613178373468145,10
Ridge,covid,US,core,expanding,Pre-crash,0.09153686872703726,0.0714925699345552,0.020247646819978937,0.19002075823550235,0.017613178373468145,10
Ridge,covid,US,core,expanding,Crash,1.56220548751787,1.0084887401018883,0.14100439322428018,0.43493402207678933,0.017613178373468145,10
Ridge,covid,US,core,expanding,Recovery,0.19760991538367112,0.14732430324718976,0.017219811504423345,0.1975689735418999,0.017613178373468145,10
ElasticNet,covid,US,core,static,Full Test,0.5436754216843254,0.21408853419021256,0.03514864107307468,0.47421070880952687,0.017353055902989748,10
ElasticNet,covid,US,core,static,Pre-crash,0.09368911386706107,0.0729074474820801,0.020101945267067135,0.1944885891663981,0.017353055902989748,10
ElasticNet,covid,US,core,static,Crash,1.769740562372446,1.0910025297915253,0.2318269197553959,0.4927139143827148,0.017353055902989748,10
ElasticNet,covid,US,core,static,Recovery,0.19399504041374444,0.14391220151915565,0.016379841598499256,0.19395484752041922,0.017353055902989748,10
ElasticNet,covid,US,core,expanding,Full Test,0.4769839621189991,0.20826591672489364,0.02710924027047637,0.41604033168628407,0.017353055902989748,10
ElasticNet,covid,US,core,expanding,Pre-crash,0.09363967889611653,0.07284191607436138,0.02007792941426241,0.19438596744912873,0.017353055902989748,10
ElasticNet,covid,US,core,expanding,Crash,1.5208291660612276,0.9940927341215926,0.1275264377961408,0.4234144300297324,0.017353055902989748,10
ElasticNet,covid,US,core,expanding,Recovery,0.19823643815297545,0.14700277535738296,0.017407858665937498,0.19819536650498454,0.017353055902989748,10
Huber,covid,US,core,static,Full Test,0.5640604076475477,0.22083162470230822,0.037931386844810885,0.4919911312033587,0.016448418040495155,10
Huber,covid,US,core,static,Pre-crash,0.09080728786413052,0.06948620880144048,0.019696049423603982,0.18850622632402678,0.016448418040495155,10
Huber,covid,US,core,static,Crash,1.8401738811780894,1.1777388750357214,0.26639178007472064,0.512323272358424,0.016448418040495155,10
Huber,covid,US,core,static,Recovery,0.19770902290933057,0.14375890230402014,0.01626768138603035,0.19766806053395086,0.016448418040495155,10
Huber,covid,US,core,expanding,Full Test,0.5421167728950423,0.21641543406459604,0.03266760314139582,0.4728512065814122,0.016448418040495155,10
Huber,covid,US,core,expanding,Pre-crash,0.09073679198390448,0.06935176197334741,0.019644884721023048,0.1883598844095685,0.016448418040495155,10
Huber,covid,US,core,expanding,Crash,1.7635287980105936,1.1377714380093085,0.20652551270747574,0.4909844955068495,0.016448418040495155,10
Huber,covid,US,core,expanding,Recovery,0.19480220515087324,0.14245060302477697,0.016025827327986297,0.1947618450249935,0.016448418040495155,10
LightGBM,covid,US,core,static,Full Test,0.4082373773610993,0.21040723455670846,0.02040177514490181,0.3560774100863323,0.016703210729698048,10
LightGBM,covid,US,core,static,Pre-crash,0.07665356951616716,0.055352243567508834,0.015027941858787391,0.15912461944000908,0.016703210729698048,10
LightGBM,covid,US,core,static,Crash,1.1968369484093986,0.878794615560481,0.053886924969537064,0.33321167535321183,0.016703210729698048,10
LightGBM,covid,US,core,static,Recovery,0.2398423887127114,0.165567597491827,0.017718941908946937,0.2397926969292316,0.016703210729698048,10
LightGBM,covid,US,core,expanding,Full Test,0.3903300961966718,0.20250307192260114,0.019210876003554252,0.3404581193199286,0.016703210729698048,10
LightGBM,covid,US,core,expanding,Pre-crash,0.07867834852591732,0.058847483102259734,0.015453830860278834,0.16332784430494718,0.016703210729698048,10
LightGBM,covid,US,core,expanding,Crash,1.1341750746419563,0.838292182851545,0.04599477762568674,0.3157659673421331,0.016703210729698048,10
LightGBM,covid,US,core,expanding,Recovery,0.23446088253243266,0.15915085462678932,0.016966264784543095,0.23441230571716737,0.016703210729698048,10
XGBoost,covid,US,core,static,Full Test,0.391311892566415,0.1940585092294553,0.019740882573493296,0.3413144728239369,0.016998873089535044,10
XGBoost,covid,US,core,static,Pre-crash,0.0835253134045219,0.062085586106053164,0.01694052794456494,0.1733896254668065,0.016998873089535044,10
XGBoost,covid,US,core,static,Crash,1.185763472381081,0.8487386980227866,0.05890646058367325,0.33012870611142575,0.016998873089535044,10
XGBoost,covid,US,core,static,Recovery,0.20671144505328393,0.14651042769122155,0.015967628791194927,0.20666861750963947,0.016998873089535044,10
XGBoost,covid,US,core,expanding,Full Test,0.4171614944943719,0.20153878098357844,0.020552155733167102,0.36386130419388246,0.016998873089535044,10
XGBoost,covid,US,core,expanding,Pre-crash,0.08231591769027294,0.06308731310094495,0.016633127866640354,0.17087904919492583,0.016998873089535044,10
XGBoost,covid,US,core,expanding,Crash,1.2635422997328065,0.9112213822275188,0.06530560088386547,0.3517831289660345,0.016998873089535044,10
XGBoost,covid,US,core,expanding,Recovery,0.22118763043981896,0.1491557953052942,0.016371653791311738,0.2211418036454011,0.016998873089535044,10
Ridge,covid,KR,core,static,Full Test,0.2608286323835323,0.1744560373492225,0.02414998748397894,0.25577060805441376,0.014724528647466536,10
Ridge,covid,KR,core,static,Pre-crash,0.14863646740374595,0.10448955461251244,0.012758991008106525,0.19063995473176698,0.014724528647466536,10
Ridge,covid,KR,core,static,Crash,0.4156581778675454,0.3068424926917475,0.018403061074141098,0.21155388781816017,0.014724528647466536,10
Ridge,covid,KR,core,static,Recovery,0.25485265962816056,0.17273057554501325,0.026855041292635867,0.26542061019248747,0.014724528647466536,10
Ridge,covid,KR,core,expanding,Full Test,0.261155070855728,0.1746123178458159,0.024162908455080612,0.25609071618733936,0.014724528647466536,10
Ridge,covid,KR,core,expanding,Pre-crash,0.14868780412919808,0.10451961435767697,0.012767906599960644,0.19070579880884456,0.014724528647466536,10
Ridge,covid,KR,core,expanding,Crash,0.418061477428759,0.3080437340766089,0.018447835846157237,0.212777074063105,0.014724528647466536,10
Ridge,covid,KR,core,expanding,Recovery,0.2548490487733704,0.1727955724355982,0.026865208401521182,0.2654168496067313,0.014724528647466536,10
ElasticNet,covid,KR,core,static,Full Test,0.2626406676512347,0.17514321815080483,0.024029364138541214,0.2575475040876483,0.014145726802903885,10
ElasticNet,covid,KR,core,static,Pre-crash,0.14657167221437814,0.10239762589648026,0.012521814562339464,0.1879916647911684,0.014145726802903885,10
ElasticNet,covid,KR,core,static,Crash,0.42894794120650553,0.32040911291769353,0.01820069837578026,0.21831786180506485,0.014145726802903885,10
ElasticNet,covid,KR,core,static,Recovery,0.2550656864493188,0.17251567616537092,0.026764604847838307,0.26564247057621543,0.014145726802903885,10
ElasticNet,covid,KR,core,expanding,Full Test,0.26301485000233826,0.17526277117477,0.024044700274063652,0.2579144302436857,0.014145726802903885,10
ElasticNet,covid,KR,core,expanding,Pre-crash,0.1466090203220613,0.10242831363911649,0.01252919966726403,0.18803956717799447,0.014145726802903885,10
ElasticNet,covid,KR,core,expanding,Crash,0.4319774889843746,0.3217965635681317,0.018261673838975517,0.21985978409810655,0.014145726802903885,10
ElasticNet,covid,KR,core,expanding,Recovery,0.255000576670382,0.17251275228668286,0.026776398588515927,0.26557466089637877,0.014145726802903885,10
Huber,covid,KR,core,static,Full Test,0.25547803025521254,0.16778139730669564,0.02299271521033141,0.25052376553060196,0.014093241445183714,10
Huber,covid,KR,core,static,Pre-crash,0.14066069468534012,0.10024140162756938,0.011950544627488036,0.18041029187347551,0.014093241445183714,10
Huber,covid,KR,core,static,Crash,0.41755832544315136,0.3153709528765459,0.01776539109898541,0.2125209892213131,0.014093241445183714,10
Huber,covid,KR,core,static,Recovery,0.24825194898710748,0.16395076804525066,0.025577349464174035,0.25854618852230155,0.014093241445183714,10
Huber,covid,KR,core,expanding,Full Test,0.25581704154113255,0.1680206157526759,0.023002044766797892,0.2508562026635375,0.014093241445183714,10
Huber,covid,KR,core,expanding,Pre-crash,0.14070429631040446,0.10024744070390601,0.011956049406584767,0.18046621497211804,0.014093241445183714,10
Huber,covid,KR,core,expanding,Crash,0.42097883057537994,0.3186365827951195,0.01782403458873872,0.21426189364123172,0.014093241445183714,10
Huber,covid,KR,core,expanding,Recovery,0.24806646886865064,0.16390147939234065,0.025581982534228626,0.2583530171177291,0.014093241445183714,10
LightGBM,covid,KR,core,static,Full Test,0.2773039830024044,0.17033770063630116,0.022042347647932455,0.2719264664323478,0.013374379844041578,10
LightGBM,covid,KR,core,static,Pre-crash,0.1319737191469601,0.09064049511892672,0.0107158402551679,0.16926844591655932,0.013374379844041578,10
LightGBM,covid,KR,core,static,Crash,0.5224140533569809,0.36479589967160553,0.02239451213616311,0.26588848703881685,0.013374379844041578,10
LightGBM,covid,KR,core,static,Recovery,0.2574892519413162,0.16359697153925287,0.024068557567171595,0.2681665338238423,0.013374379844041578,10
LightGBM,covid,KR,core,expanding,Full Test,0.28129411479365146,0.17179438897157448,0.02235418788598856,0.2758392210449773,0.013374379844041578,10
LightGBM,covid,KR,core,expanding,Pre-crash,0.1329730088507929,0.09180748854214316,0.011001256705933082,0.17055012696852576,0.013374379844041578,10
LightGBM,covid,KR,core,expanding,Crash,0.5240893038016072,0.3637098275657221,0.02227719096086494,0.26674112452678356,0.013374379844041578,10
LightGBM,covid,KR,core,expanding,Recovery,0.26256364995093956,0.16538458326612135,0.024432154171038237,0.2734513514044745,0.013374379844041578,10
XGBoost,covid,KR,core,static,Full Test,0.29348274458191737,0.17465792586952258,0.022503318566002482,0.28779148726592974,0.013174175790422493,10
XGBoost,covid,KR,core,static,Pre-crash,0.13524651892709041,0.09556933846212332,0.01143568370124241,0.17346611296845035,0.013174175790422493,10
XGBoost,covid,KR,core,static,Crash,0.5619178390042583,0.3805827971706586,0.02223604555793469,0.28599438145449196,0.013174175790422493,10
XGBoost,covid,KR,core,static,Recovery,0.2708952610732873,0.16655208348376796,0.024550089156815117,0.2821284486386432,0.013174175790422493,10
XGBoost,covid,KR,core,expanding,Full Test,0.2806538619983263,0.17232581777773126,0.022403642580771366,0.27521138411897583,0.013174175790422493,10
XGBoost,covid,KR,core,expanding,Pre-crash,0.13536122089806737,0.09445223708380476,0.011369434439570128,0.17361322880709104,0.013174175790422493,10
XGBoost,covid,KR,core,expanding,Crash,0.5538751280553923,0.36603252284397086,0.02190189560888036,0.2819009535841218,0.013174175790422493,10
XGBoost,covid,KR,core,expanding,Recovery,0.2546493756924173,0.1653348517251083,0.024469965348228425,0.2652088967014608,0.013174175790422493,10
Ridge,covid,JP,core,static,Full Test,0.25541555223278156,0.14978213700395548,0.0210240238417095,0.293452565380704,0.019565639836230483,10
Ridge,covid,JP,core,static,Pre-crash,0.13177378710239285,0.10558229662306685,0.025698086365527853,0.2455315688818794,0.019565639836230483,10
Ridge,covid,JP,core,static,Crash,0.6213607897983524,0.37122318503082496,0.02172864604120095,0.27145252641257794,0.019565639836230483,10
Ridge,covid,JP,core,static,Recovery,0.2023745133014894,0.1350037220580351,0.020122777147750664,0.25791042438036044,0.019565639836230483,10
Ridge,covid,JP,core,expanding,Full Test,0.255209750203317,0.14940494988032807,0.020991577912912698,0.2932161148866797,0.019565639836230483,10
Ridge,covid,JP,core,expanding,Pre-crash,0.13174310277901974,0.1055578089184138,0.025676410862145928,0.24547439537094415,0.019565639836230483,10
Ridge,covid,JP,core,expanding,Crash,0.6206589790218232,0.3699878801778777,0.021718215957322946,0.27114592787678327,0.019565639836230483,10
Ridge,covid,JP,core,expanding,Recovery,0.20226579533029668,0.13465161641844486,0.020086171406630483,0.25777187186388667,0.019565639836230483,10
ElasticNet,covid,JP,core,static,Full Test,0.254574457937766,0.15011107196443907,0.021269847766631277,0.2924862135808949,0.019459232183169965,10
ElasticNet,covid,JP,core,static,Pre-crash,0.12964438550012677,0.10339402068144389,0.02514064856245574,0.24156389573776832,0.019459232183169965,10
ElasticNet,covid,JP,core,static,Crash,0.6142725323376381,0.3690257174360333,0.021071230396711643,0.26835589491093764,0.019459232183169965,10
ElasticNet,covid,JP,core,static,Recovery,0.20346994793336917,0.13603733233206564,0.020603381657847752,0.25930646979230504,0.019459232183169965,10
ElasticNet,covid,JP,core,expanding,Full Test,0.2542696115152634,0.14968041132961005,0.021222977659334494,0.2921359687976446,0.019459232183169965,10
ElasticNet,covid,JP,core,expanding,Pre-crash,0.1296068535203442,0.10337425568903118,0.025113365251544277,0.24149396312004598,0.019459232183169965,10
ElasticNet,covid,JP,core,expanding,Crash,0.613414731018992,0.3672992356468591,0.02104515155198507,0.2679811491288903,0.019459232183169965,10
ElasticNet,covid,JP,core,expanding,Recovery,0.20325067279890593,0.1356661396850475,0.020550912635123292,0.25902702085348916,0.019459232183169965,10
Huber,covid,JP,core,static,Full Test,0.2626373703458649,0.15168311928973494,0.0213357009781093,0.30174987160763916,0.01958992993166894,10
Huber,covid,JP,core,static,Pre-crash,0.12667885982451926,0.10213460141750899,0.024146029029452915,0.2360382886523043,0.01958992993166894,10
Huber,covid,JP,core,static,Crash,0.648003875186351,0.3844152055704841,0.023304534398125333,0.28309203273280353,0.01958992993166894,10
Huber,covid,JP,core,static,Recovery,0.2062076465040682,0.13670027762548345,0.02063597699598756,0.2627954516244323,0.01958992993166894,10
Huber,covid,JP,core,expanding,Full Test,0.2623384971855803,0.151459582072485,0.021269688415783458,0.30140648963719036,0.01958992993166894,10
Huber,covid,JP,core,expanding,Pre-crash,0.12667186335461794,0.10213287956321032,0.024135647867383477,0.23602525226419344,0.01958992993166894,10
Huber,covid,JP,core,expanding,Crash,0.6478163685450958,0.3840030716023059,0.023317822669354765,0.2830101171173937,0.01958992993166894,10
Huber,covid,JP,core,expanding,Recovery,0.20578134495839565,0.13645665132914878,0.02055199372373693,0.2622521637826742,0.01958992993166894,10
LightGBM,covid,JP,core,static,Full Test,0.26537263832805585,0.15789694620554998,0.019766388203671856,0.30489248136401803,0.01807854465867229,10
LightGBM,covid,JP,core,static,Pre-crash,0.11115361826624695,0.08981855860868211,0.019298780992631433,0.20711040397285174,0.01807854465867229,10
LightGBM,covid,JP,core,static,Crash,0.6668008563899794,0.4886982385213252,0.026088384379290883,0.29130382871418586,0.01807854465867229,10
LightGBM,covid,JP,core,static,Recovery,0.2061555968570799,0.13618383995123232,0.019203555465110423,0.26272911843689495,0.01807854465867229,10
LightGBM,covid,JP,core,expanding,Full Test,0.2656208161032863,0.15859956449386406,0.019852017375980417,0.3051776182876517,0.01807854465867229,10
LightGBM,covid,JP,core,expanding,Pre-crash,0.11437910952728467,0.09198881308160488,0.019679958303140458,0.21312039994513113,0.01807854465867229,10
LightGBM,covid,JP,core,expanding,Crash,0.6873161250276026,0.5035179226721096,0.028637265586877077,0.3002662891609141,0.01807854465867229,10
LightGBM,covid,JP,core,expanding,Recovery,0.19925345411615705,0.13518400530686348,0.018985126157683007,0.25393287955085864,0.01807854465867229,10
XGBoost,covid,JP,core,static,Full Test,0.2585613970848541,0.15547620962968547,0.020061819977290507,0.2970668959649631,0.01918157636250146,10
XGBoost,covid,JP,core,static,Pre-crash,0.11759895463221359,0.09411357428520897,0.020807143764294725,0.21911987554307788,0.01918157636250146,10
XGBoost,covid,JP,core,static,Crash,0.6030382513788756,0.4307494381646664,0.023360136397927375,0.2634479992104791,0.01918157636250146,10
XGBoost,covid,JP,core,static,Recovery,0.21434357878650243,0.13824382051249778,0.01959266031619782,0.27316405838948704,0.01918157636250146,10
XGBoost,covid,JP,core,expanding,Full Test,0.24427783367163203,0.1500745215800487,0.019406185009411325,0.28065619469894204,0.01918157636250146,10
XGBoost,covid,JP,core,expanding,Pre-crash,0.11792961530571683,0.09517609481088118,0.02121189327160348,0.2197359892309216,0.01918157636250146,10
XGBoost,covid,JP,core,expanding,Crash,0.5740978906268183,0.3923098746182155,0.019490861172131623,0.2508048872368594,0.01918157636250146,10
XGBoost,covid,JP,core,expanding,Recovery,0.20054672189977288,0.13507009349218504,0.019077167698959573,0.25558104777850943,0.01918157636250146,10
