date,RV_target,RV_d,RV_w,RV_m,log_return,neg_return,semivariance,parkinson_rv,hl_range,log_volume,implied_vol,fx_level,fx_change,rate_3y,rate_10y,rate_spread,policy_rate,gold_chg,crb_chg,wti_chg,natgas_chg,corn_chg,spillover_Nikkei,spillover_KOSPI,epu,weekday_sin,weekday_cos,momentum_1w,momentum_1m,momentum_3m,momentum_6m,split
2000-07-17,0.5015268573281285,0.6967938748603292,0.7471726848045254,0.8410896402524812,0.000337695792275,0.0,0.0,2.296773428576278e-05,0.007984164079206,17.85979315529615,19.45,108.7,0.0023052097740894,6.447,6.14765,-0.2993500000000004,6.5,0.0081589216034054,0.0022848479926365,-0.0181528662420382,-0.0356626506024098,-0.0154440154440154,-0.0122721563390447,-0.0212710415723245,89.0993547303677,0.0,1.0,0.0236,0.0314,0.0778,0.0309,train
2000-07-18,0.7171498637330673,0.5015268573281285,0.7159550095635361,0.8242346501489283,-0.0111510593836736,-0.0111510593836736,0.0001243461253782,4.256721283880771e-05,0.010905512338158,17.84573907956912,19.75,109.38,0.006255749770009,6.436,6.14546,-0.29054,6.5,-0.0038705137227303,0.0234446323136179,0.0360038923126826,0.010494752623688,0.0065359477124182,0.0030472818017493,0.0,89.0993547303677,0.9510565162951536,0.3090169943749475,0.0087,0.02,0.0362,0.0265,train
2000-07-19,0.710523382221201,0.7171498637330673,0.6791698434781936,0.8135866059093524,-0.0079175061582683,-0.0079175061582683,6.268690376621745e-05,4.021614842514324e-05,0.0106008259332235,17.90832638042564,19.65,109.59,0.0019199122325836,6.442,6.15824,-0.28376,6.5,-0.0123631225715294,-0.0100603303124192,-0.0162805259862242,-0.0395647873392679,0.0051948051948051,0.0041857704488532,-0.0190461045456425,89.0993547303677,0.5877852522924732,-0.8090169943749473,-0.0073,-0.0027,0.0382,0.0179,train
2000-07-20,0.9434484647647696,0.710523382221201,0.644727055421792,0.8048726215850358,0.0091418691240413,0.0,0.0,5.254935775872455e-05,0.0120489178039142,18.06037944515827,18.94,108.61,-0.0089424217538096,6.296,6.00428,-0.2917200000000006,6.5,0.0028612303290413,-0.008077802837628,-0.0155951623169956,-0.0061791967044284,0.0232558139534884,-0.0208282325635599,-0.018675642034401,89.0993547303677,-0.587785252292473,-0.8090169943749476,-0.0002,0.0133,0.0425,0.0346,train
2000-07-21,0.633230280366916,0.9434484647647696,0.7138884885814991,0.8150484988294964,-0.0103369471657752,-0.0103369471657752,0.000106852476708,5.089042841353174e-05,0.0119309007627398,17.93143538860076,18.94,108.42,-0.001749378510266,6.286,5.9935,-0.2924999999999995,6.5,0.000713266761769,-0.0119224236169343,-0.0766246362754607,-0.0067357512953367,0.0088383838383838,0.0,-0.0233483515825468,89.0993547303677,-0.9510565162951536,0.3090169943749472,-0.0197,0.0007,0.0318,0.0269,train
2000-07-24,0.7260974492543222,0.633230280366916,0.7011757696828165,0.8102749109647377,-0.0107999745605143,-0.0107999745605143,0.0001166394505077,8.084238058747441e-05,0.0150789802566432,17.8276267284642,19.92,108.69,0.0024903154399555,6.323,6.02957,-0.2934300000000007,6.5,-0.0046329294369209,-0.018197347376209,-0.01890756302521,-0.031038080333855,-0.0175219023779724,0.0070967849648968,0.0053266534815884,89.0993547303677,0.0,1.0,-0.0306,0.0158,0.0241,0.0448,train
2000-07-25,0.9749472600404672,0.7260974492543222,0.7460898880680553,0.800479169102661,0.0069281198321652,0.0,0.0,2.382702441974356e-05,0.0081046070791538,17.83054530191156,19.39,108.38,-0.0028521483117122,6.311,6.01885,-0.2921500000000004,6.5,0.0,-0.0030974162340075,-0.002498215560314,-0.0148048452220725,-0.0076433121019108,-0.015299370119397,-0.059414559406811,89.0993547303677,0.9510565162951536,0.3090169943749475,-0.0129,0.0229,-0.002,0.0457,train
2000-07-26,0.9890638051599084,0.9749472600404672,0.7976493673295352,0.8014676675482665,-0.0150674724118114,-0.0150674724118114,0.0002270287248806,6.520057102597848e-05,0.0135360295231405,18.02008378246676,19.67,108.11,-0.002491234545119,6.312,6.02517,-0.2868300000000001,6.5,0.0014321518080915,0.0001278388563425,-0.0050089445438282,0.0281420765027322,-0.0128369704749679,-0.0156885291737183,-0.0003388612937619,89.0993547303677,0.5877852522924732,-0.8090169943749473,-0.0199,-0.002,-0.0059,0.0344,train
2000-07-27,1.145025591186939,0.9890638051599084,0.8533574519172766,0.8017957674365401,-0.0019296776535493,-0.0019296776535493,3.723655846607757e-06,6.530634956533085e-05,0.0135069880382446,18.03955124642425,19.6,108.89,0.0072148737397095,6.282,6.00169,-0.2803100000000001,6.5,-0.0039327851269216,0.0039680554860868,0.0075512405609492,0.0151474887058198,0.0026007802340701,0.0028675329239643,0.0083700572353563,89.0993547303677,-0.587785252292473,-0.8090169943749476,-0.0307,-0.0006,-0.0104,0.0365,train
2000-07-28,1.258029697922907,1.145025591186939,0.8936728772017105,0.8124754367023111,-0.0207220492970082,-0.0207220492970082,0.0004294033270676,0.000320617459601,0.030136137306411,17.99968375967098,20.84,109.74,0.0078060427954815,6.296,6.03342,-0.2625800000000007,6.5,-0.0032304379038048,0.0022751050367837,0.0057102069950034,0.006544502617801,-0.0038910505836575,-0.0058101480269539,-0.0219645668201582,89.0993547303677,-0.9510565162951536,0.3090169943749472,-0.0407,-0.024,-0.0224,0.0438999999999999,train
2000-07-31,1.048163285411677,1.258029697922907,1.018632760712909,0.8287159346284242,0.0076752916500556,0.0,0.0,6.343388830991673e-05,0.0132370721888694,17.89170663518218,20.74,109.57,-0.0015491160925824,6.291,6.03549,-0.2555100000000001,6.5,-0.0032409074540871,-0.0113441804464768,-0.0266146202980837,-0.0184655396618985,0.0013020833333332,-0.0198522101801783,-0.0493365700182284,89.0993547303677,0.0,1.0,-0.0229,-0.0163,-0.0149,0.0261,train
2000-08-01,0.9107433689450892,1.048163285411677,1.08304592794438,0.8456994705014108,0.0050681024362557,0.0,0.0,3.716866574804346e-05,0.0101383770252415,17.72288480363336,20.55,110.05,0.004380761157251,6.242,5.98643,-0.2555699999999996,6.5,0.0003612716763004,0.0050109492313192,0.0131243164418519,0.0564387917329094,-0.001300390117035,-0.0195841091938495,0.0190479225686573,67.23228444709244,0.9510565162951536,0.3090169943749475,-0.0247,-0.0113,-0.0205,0.0205,train
2000-08-02,0.8700453974121989,0.9107433689450892,1.070205149725304,0.8472676328394626,0.0004171301506534,0.0,0.0,5.678418071082297e-05,0.0125808021130186,17.82766930994427,20.0,110.67,0.0056338028169014,6.212,5.9736,-0.2383999999999995,6.5,0.0213073311664862,0.0103554653845083,0.0169125584742713,0.0569350388763481,0.00390625,-0.0023223522503436,0.0294912759834656,67.23228444709244,0.5877852522924732,-0.8090169943749473,-0.0093999999999999,-0.0109,-0.0052,0.021,train
2000-08-03,1.206587431478548,0.8700453974121989,1.046401468175762,0.8299812664427866,0.009587588919424,0.0,0.0,0.0001439165771454,0.0197995263534724,17.97989099564442,19.99,110.98,0.0028011204481792,6.206,5.9523,-0.2537000000000003,6.5,-0.0116690240452617,0.0019915496677083,0.0141542816702051,0.0085429520645465,-0.0038910505836575,0.0209515114444839,0.0016902225360578,67.23228444709244,-0.587785252292473,-0.8090169943749476,0.002,-0.0116,0.0265,0.0194,train
2000-08-04,0.9114420589960164,1.206587431478548,1.058713836234084,0.8488572596407923,0.0071137570230616,0.0,0.0,2.29372193849485e-05,0.0079429637781712,17.86161023677436,18.62,110.85,-0.0011713822310327,6.134,5.89755,-0.2364500000000005,6.5,-0.0032200357781752,0.0090100477680776,0.0453593859036984,0.0108235294117646,-0.0065104166666666,0.0041418437455073,-0.0086183061133779,67.23228444709244,-0.9510565162951536,0.3090169943749472,0.0303,-0.0045,0.0379,0.0271,train
2000-08-07,0.657319041271545,0.9114420589960164,0.989396308448706,0.8517842586075212,0.0111412487293883,0.0,0.0,6.723135078448399e-05,0.013573804180299,17.77473732055007,19.03,110.8,-0.0004510599909787,6.178,5.95621,-0.2217900000000004,6.5,0.0017946877243359,-0.0097893574067724,-0.0350467289719625,0.0121042830540036,-0.0039318479685451,-0.0241181963328036,-0.01687096604333,67.23228444709244,0.0,1.0,0.0339,0.0003,0.0326,0.0387,train
2000-08-08,0.6472851002563978,0.657319041271545,0.9112274596206796,0.8464119816552237,0.0023496695617155,0.0,0.0,2.324869368966638e-05,0.0080051254383599,17.86789944909622,18.79,111.32,0.0046931407942238,6.135,5.91797,-0.2170299999999994,6.5,-0.0014331780723756,0.0047919460136722,0.0072639225181598,0.0140294388224471,0.0092105263157895,-0.0084661163888896,-0.0496785868690473,67.23228444709244,0.9510565162951536,0.3090169943749475,0.0311,0.0026,0.0412,0.0285,train
2000-08-09,0.8205088348624066,0.6472851002563978,0.8585358058829412,0.844840534535124,-0.006719313970043,-0.006719313970043,4.514918022801551e-05,5.968940912776104e-05,0.0129339317115563,17.94839221559166,19.18,111.44,0.0010779734099892,6.142,5.91259,-0.2294100000000006,6.5,-0.0050233225690705,0.0085920238017107,0.0422390109890109,0.0022680880018144,-0.0052151238591916,0.023840985897751,-0.0141765997196484,67.23228444709244,0.5877852522924732,-0.8090169943749473,0.0238,-0.0040999999999999,0.043,0.0433,train
2000-08-10,0.6766842361731527,0.8205088348624066,0.8486284933729827,0.8522447891410025,-0.0086052243861153,-0.0086052243861153,7.404988673539499e-05,3.940988053877864e-05,0.0105050505050506,17.75772928159488,19.19,110.9,-0.004845656855707,6.117,5.76662,-0.3503800000000004,6.5,0.0010818608005769,0.0101455955318168,0.0326194398682042,0.0110884815569134,-0.0065530799475753,-0.0107400572439933,0.0641790777922482,67.23228444709244,-0.587785252292473,-0.8090169943749476,0.0053,-0.0104,0.0558,0.0306,train
2000-08-11,0.761631395156061,0.6766842361731527,0.7426478543119037,0.8420451774143379,0.0079056648084282,0.0,0.0,8.636508041358267e-05,0.0153956951842592,17.69342469698715,18.55,111.21,0.002795311091073,6.194,5.78744,-0.4065599999999998,6.5,0.0097262247838616,0.0012131883233308,-0.0102105934907467,0.0015666965085048,-0.0118733509234828,0.0111201704724599,0.0264688848184057,67.23228444709244,-0.9510565162951536,0.3090169943749472,0.0061,-0.0061,0.0455,0.0611,train
2000-08-14,0.5191390297491357,0.761631395156061,0.7126857215439126,0.8365403625349219,0.0133092333752645,0.0,0.0,8.770445217974352e-05,0.0154737321998445,17.61162556408118,17.88,111.08,-0.0011689596259328,6.188,5.77286,-0.4151400000000001,6.5,-0.0024973242953977,0.0043589688599123,0.029658284977434,-0.0350837988826815,0.0040053404539386,-0.0026700786317666,-0.0097417907299302,67.23228444709244,0.0,1.0,0.0083,-0.0122,0.0496999999999999,0.0731,train
2000-08-15,0.6009595018607993,0.5191390297491357,0.6850497192394307,0.8329720775705084,-0.0047916919359584,-0.0047916919359584,2.296031160912887e-05,1.755285546909417e-05,0.0069925830116609,17.76129563194745,17.98,110.51,-0.0051314368023045,6.226,5.80201,-0.4239899999999999,6.5,0.0,-0.0036620846123046,-0.0084533500313086,-0.019453450671607,0.0,0.0063453530504006,0.0151707525301712,67.23228444709244,0.9510565162951536,0.3090169943749475,0.0011,-0.0169,0.0221,0.0588,train
2000-08-16,0.6242449791204764,0.6009595018607993,0.6757845995603111,0.8286159697068934,-0.0030901288977391,-0.0030901288977391,9.548896604642513e-06,6.765018949218796e-05,0.0137513937223366,17.7567372530744,18.02,110.26,-0.0022622387114288,6.248,5.83544,-0.41256,6.5,0.009656652360515,0.0038952201844202,0.0041048310704137,0.0422768068020784,0.0159574468085106,0.0044284171901654,0.0,67.23228444709244,0.5877852522924732,-0.8090169943749473,0.0046999999999999,-0.02,0.0093999999999999,0.0664,train
2000-08-17,0.7002734075500704,0.6242449791204764,0.636531828411925,0.8341940661520002,0.0109009386131731,0.0,0.0,6.162092827209715e-05,0.013014096933967,17.7966495848961,17.48,110.11,-0.001360420823508,6.237,5.80198,-0.4350199999999997,6.5,0.0010626992561104,0.0038427462826766,0.0044025157232705,-0.00158622252436,0.0,0.0073271678098303,0.0241053446420655,67.23228444709244,-0.587785252292473,-0.8090169943749476,0.0245,-0.0095,0.0333,0.0776999999999999,train
2000-08-18,0.5793394658037815,0.7002734075500704,0.6412496626873085,0.8334269545073184,-0.0029118532919629,-0.0029118532919629,8.478889593915563e-06,1.774213054164131e-05,0.007025447134851,17.79220740662354,17.05,111.01,0.0081736445372808,6.198,5.77272,-0.4252800000000008,6.5,-0.0031847133757962,0.0033335814467849,0.001565435190983,0.0068088969586928,-0.006544502617801,0.0034051342591211,-0.0102367365889925,67.23228444709244,-0.9510565162951536,0.3090169943749472,0.0135,-0.0014,0.0379,0.1082,train
2000-08-21,0.7265795945602319,0.5793394658037815,0.6047912768168526,0.8274640492156174,0.0051885647292306,0.0,0.0,2.206977316752064e-05,0.0078093739162908,17.61540762422421,17.35,111.46,0.0040536888568596,6.192,5.78312,-0.4088799999999999,6.5,-0.0060347887823926,0.0098986291352476,0.0150046889653017,0.0701082055906221,-0.005270092226614,-0.0122722815310064,-0.0206148038527765,67.23228444709244,0.0,1.0,0.0053,0.013,0.0658,0.114,train
2000-08-22,0.626523859279936,0.7265795945602319,0.646279389779072,0.8176063732972295,-0.0009007176325607,-0.0009007176325607,8.112922536058594e-07,1.9426254517776e-05,0.0073625119315413,17.72995309955265,17.47,111.79,0.0029607033913512,6.175,5.77684,-0.3981599999999998,6.5,-0.0060714285714285,-0.0118847104380813,-0.0384970742223591,-0.0478196755845797,-0.0039735099337748,0.0057581199936638,-0.0079123715574131,67.23228444709244,0.9510565162951536,0.3090169943749475,0.0092,0.0121,0.0695,0.1079,train
2000-08-23,0.600962314302882,0.626523859279936,0.6513922612628992,0.817301535975094,0.0052195451544074,0.0,0.0,5.021769857896732e-05,0.0117399416987058,17.78505078831864,17.38,111.42,-0.0033097772609357,6.117,5.72689,-0.39011,6.5,-0.0093424362199066,0.0077635463794898,0.0256245996156312,0.0188053097345135,-0.002659574468085,-0.0107903810716332,0.0219419009544462,67.23228444709244,0.5877852522924732,-0.8090169943749473,0.0177,0.0174,0.0962,0.1068,train
2000-08-24,0.471783532530896,0.600962314302882,0.6467357282993804,0.8116135752954832,0.0015526098902997,0.0,0.0,1.561337605762263e-05,0.0065702673853518,17.73288433405214,17.04,111.23,-0.0017052593789265,6.106,5.72064,-0.3853599999999995,6.5,0.0065288356909685,-0.001575525087207,-0.0121798875702686,-0.0141150922909881,0.004,0.0228163147770223,-0.0258105386544502,67.23228444709244,-0.587785252292473,-0.8090169943749476,0.0081999999999999,0.0301,0.0781,0.1144,train
2000-08-25,0.4792503319398579,0.471783532530896,0.6010377532955455,0.7887424967723207,-0.0012339292255436,-0.0012339292255436,1.522581333650784e-06,1.111898596719844e-05,0.0055627468551894,17.48128220639271,16.53,111.35,0.0010788456351702,6.114,5.7195,-0.3944999999999999,6.5,0.0039639639639641,0.0074467355221421,0.0126462219411951,0.0193832599118943,0.0026560424966799,-0.0007968394486087,-0.0012928789205768,67.23228444709244,-0.9510565162951536,0.3090169943749472,0.0098999999999999,0.0217,0.0904,0.1298,train
2000-08-28,0.5864206215776658,0.4792503319398579,0.5810199265227608,0.7655691570805003,0.0050587089014771,0.0,0.0,4.663126017025883e-05,0.0113797726687317,17.67031992122742,16.54,111.46,0.000987876066457,6.156,5.77255,-0.3834499999999998,6.5,-0.0003589375448672,0.0118707108806119,0.0262254136746797,0.012316335350043,0.0158940397350992,0.0172000415460128,0.0151039001224844,67.23228444709244,0.0,1.0,0.0097,0.0663,0.0987,0.1232,train
2000-08-29,0.5712906039314755,0.5864206215776658,0.5529881319262475,0.7401780220982606,-0.0028109134790511,-0.0028109134790511,7.901234586711509e-06,1.40034904706311e-05,0.0062324484713612,17.71773231610974,16.89,112.2,0.0066391530593936,6.18,5.80597,-0.3740299999999994,6.5,-0.0035906642728904,0.0016981093002548,-0.0039549741405535,-0.014300960512273,0.0247718383311603,0.0105373422877367,0.0027503934251695,67.23228444709244,0.9510565162951536,0.3090169943749475,0.0078,0.0633,0.0957,0.105,train
2000-08-30,0.5179784366631752,0.5712906039314755,0.5419414808565555,0.7089626087350136,-0.0048133991480752,-0.0048133991480752,2.316881135869144e-05,1.721647864796774e-05,0.0069213824130335,17.73437580875206,17.69,112.14,-0.0005347593582888,6.169,5.7934,-0.3755999999999995,6.5,0.0025225225225224,0.0091066961609229,0.0177153329260841,0.0396275443915115,-0.0139949109414758,0.0158716248089226,-0.0003416770911419,67.23228444709244,0.5877852522924732,-0.8090169943749473,-0.0022,0.0582,0.0563,0.0997,train
2000-08-31,0.669083776330821,0.5179784366631752,0.5253447053286141,0.6848632974282636,0.0099925672624813,0.0,0.0,6.780726394416184e-05,0.0136853618681144,18.00147462661435,16.84,112.6,0.0041020153379702,6.087,5.72873,-0.3582700000000001,6.5,0.0140186915887852,-0.0002407219610133,-0.0060024009603842,-0.0039575088523224,0.0141935483870967,-0.0020118208509906,-0.0174152447957616,67.23228444709244,-0.587785252292473,-0.8090169943749476,0.0062,0.0607,0.0683,0.1107,train
2000-09-01,0.8735212268371794,0.669083776330821,0.5648047540885991,0.6738787704912514,0.0020339324756023,0.0,0.0,3.297254537152846e-05,0.0095740973322724,17.67151684846029,17.53,111.42,-0.0104795737122557,6.023,5.68501,-0.3379899999999996,6.5,-0.0042538107054237,0.0040061680643854,0.0078502415458938,0.0110832287745712,-0.0114503816793892,-0.0125348930772964,-0.0430744006199812,54.39455355850652,-0.9510565162951536,0.3090169943749472,0.0095,0.0575,0.0496999999999999,0.1027,train
2000-09-05,0.7376686697689167,0.8735212268371794,0.6436589330680634,0.6740367627378414,-0.0090427817018565,-0.0090427817018565,8.177190090743202e-05,2.817632856821797e-05,0.0088581893462854,17.79276234718141,19.82,112.41,0.0088852988691436,6.018,5.68913,-0.3288700000000002,6.5,-0.0042719829120683,0.0081130313652855,0.0134811264230076,0.0237849017580145,0.0193050193050192,-0.000177341649151,0.00517088948455,54.39455355850652,0.9510565162951536,0.3090169943749475,-0.0018,0.0302,0.0269,0.0695,train
2000-09-06,0.7125720658004718,0.7376686697689167,0.6739085427063135,0.6527222735692217,-0.0098889557692763,-0.0098889557692763,9.779144620670413e-05,6.709049768642504e-05,0.0137309432065672,18.00884504475136,20.79,114.12,0.0152121697357887,6.049,5.72649,-0.3225100000000003,6.5,-0.0064354665713264,0.0092726159203526,0.0316287318947678,0.0244444444444442,-0.0214646464646465,-0.0051731316456933,-0.003028211701522,54.39455355850652,0.5877852522924732,-0.8090169943749473,-0.0069,0.02,0.0236,0.0726,train
2000-09-07,0.698157678252088,0.7125720658004718,0.7021648350801127,0.6436827284239698,0.0068519949124984,0.0,0.0,2.058657957597587e-05,0.0075407152032265,17.94577891858657,19.42,113.65,-0.0041184717840868,6.067,5.75356,-0.3134399999999999,6.5,-0.0007196833393307,0.0067401192559792,0.0140401146131805,-0.0143955827253006,-0.0025806451612903,-0.0147383042040913,-0.0037612605462729,54.39455355850652,-0.587785252292473,-0.8090169943749476,-0.01,0.0157,0.0212,0.1084,train
2000-09-08,0.686050706839434,0.698157678252088,0.7382006833978954,0.6455390301049035,-0.0053453402372651,-0.0053453402372651,2.857266225212572e-05,2.570099921786358e-05,0.0084509869521578,17.89383308869341,18.46,114.34,0.0060712714474262,6.039,5.73472,-0.3042799999999994,6.5,-0.0032409074540871,-0.0149989788141293,-0.0497315625883016,-0.023609443777511,0.0116429495472185,-0.002400376439642,-0.0304886111994664,54.39455355850652,-0.9510565162951536,0.3090169943749472,-0.0173,0.0079,0.0225,0.0935,train
2000-09-11,0.8626792395020011,0.686050706839434,0.7415940694996179,0.6473011031314052,-0.0035123504484163,-0.0035123504484163,1.233660567249077e-05,9.104256357765771e-05,0.0159475175590561,17.87932142951549,18.4,115.37,0.0090082210949797,6.07,5.7702,-0.2998000000000003,6.5,0.0,0.016557430108832,0.0449003865596193,0.0268442622950819,0.0025575447570331,-0.0014772043242178,-0.0041067192559091,54.39455355850652,0.0,1.0,-0.0207,0.0118,0.0222,0.0675,train
2000-09-12,0.723698136383576,0.8626792395020011,0.7394256720325824,0.6492179397059322,-0.0048935730806359,-0.0048935730806359,2.394705749552488e-05,4.850928818909447e-05,0.0116465023380724,17.98900054295865,18.59,115.17,-0.0017335529167028,6.065,5.76809,-0.2969100000000005,6.5,-0.0007225433526011,-0.0060046763842595,-0.0244735344336938,-0.0005986828976252,-0.010204081632653,0.0059382778139206,0.0,54.39455355850652,0.9510565162951536,0.3090169943749475,-0.0166,0.0069,0.0249,0.0623,train
2000-09-13,1.040141934278683,0.723698136383576,0.7366315653555142,0.6513549351700424,0.0019683851446321,0.0,0.0,3.151799840572817e-05,0.0093204301944226,18.07582929322406,18.32,115.34,0.0014760788399756,6.023,5.73048,-0.2925199999999997,6.5,-0.0003615328994939,-0.006966862359424,-0.013418903150525,0.009384984025559,-0.0128865979381442,-0.0218365506171085,0.0,54.39455355850652,0.5877852522924732,-0.8090169943749473,-0.0049,0.0089,0.0105,0.0732,train
2000-09-14,0.8442951840895109,1.040141934278683,0.8021455390511564,0.6640145051301616,-0.0027244114525558,-0.0027244114525558,7.42241776281767e-06,4.965993368879007e-05,0.0117701081121233,18.01574654653617,18.26,115.16,-0.0015606034333276,6.03,5.78691,-0.2430900000000005,6.5,-0.0018083182640145,-0.0003628831062794,0.0073920756948551,0.0276953511374877,-0.0091383812010443,-0.0019507594886791,0.0,54.39455355850652,-0.587785252292473,-0.8090169943749476,-0.0144,-0.0072,0.0069999999999999,0.0896,train
2000-09-15,0.7364794806192478,0.8442951840895109,0.831373040218641,0.6787943303274514,-0.0102217622054121,-0.0102217622054121,0.0001044844225839,7.174030719236673e-05,0.0141491734945184,18.23860034339791,18.52,115.94,0.0067731851337269,6.002,5.83312,-0.1688799999999997,6.5,-0.0007246376811593,0.0079510333318206,0.0542999706486646,0.0021174205967275,-0.0105401844532279,0.0079098802255887,-0.0054302107633206,54.39455355850652,-0.9510565162951536,0.3090169943749472,-0.0192,-0.0125,-0.0087,0.0529,train
2000-09-18,0.7954694909931957,0.7364794806192478,0.8414587949746037,0.6849543293619264,-0.0146378269886159,-0.0146378269886159,0.0002142659789486,0.0001138741225237,0.0178953416729547,18.00653435649593,20.25,116.0,0.0005175090564084,5.972,5.8711,-0.1009000000000002,6.5,-0.0032632342277013,0.0072730546829669,0.0267260579064587,0.0170956588551669,0.0093209054593874,0.0,-0.0343291372085849,54.39455355850652,0.0,1.0,-0.03,-0.0316,-0.0136,-0.0136,train
2000-09-19,1.003342160462721,0.7954694909931957,0.8280168452728427,0.6927372617197771,0.0105977765129458,0.0,0.0,3.897251933743241e-05,0.0103500239742449,18.00814803312527,19.54,116.11,0.0009482758620689,5.991,5.85421,-0.1367899999999995,6.5,0.0018188432157149,-0.0052192481501713,-0.0100325379609546,0.0128423040604344,-0.0118733509234828,-0.0020627987254791,-0.0840462540015279,54.39455355850652,0.9510565162951536,0.3090169943749475,-0.0149,-0.0213,-0.0175,-0.0031,train
2000-09-20,1.150022204821716,1.003342160462721,0.8839456500886718,0.7065131141248977,-0.0058806726128389,-0.0058806726128389,3.458231037939435e-05,0.0001505904295884,0.0203536042553777,18.08357432483994,19.93,116.41,0.0025837567823614,6.016,5.89865,-0.1173500000000001,6.5,-0.0105301379811182,-0.0049371252851699,0.0188989317995071,-0.0083908260302071,0.0040053404539386,-0.0100410310447981,-0.0111254444653234,54.39455355850652,0.5877852522924732,-0.8090169943749473,-0.0226,-0.0271,-0.0167,-0.0036,train
2000-09-21,1.123471340684754,1.150022204821716,0.9059217041972782,0.7324532386257129,-0.0015790983115047,-0.0015790983115047,2.493551477397123e-06,4.688727765323042e-05,0.0113660674234843,17.94901543279763,20.18,115.27,-0.0097929731122755,5.98,5.86901,-0.1109900000000001,6.5,0.003669724770642,-0.0069081422766267,-0.0860215053763441,-0.0058292591199698,0.011968085106383,0.0082527140299849,0.059325101919964,54.39455355850652,-0.587785252292473,-0.8090169943749476,-0.0215,-0.0336,-0.0203,-0.03,train
2000-09-22,2.143010847795689,1.123471340684754,0.9617569355163268,0.7504937725404638,-0.0002277613485035,-0.0002277613485035,5.187523187215678e-08,0.0001338363895866,0.0190789110387101,18.2928466249422,20.74,113.56,-0.0148347358375986,6.0,5.84788,-0.15212,6.5,0.0058500914076782,-0.0110379736604143,-0.0388235294117647,-0.0295063362965764,0.0197109067017082,0.0169800048116671,-0.0167881021565599,54.39455355850652,-0.9510565162951536,0.3090169943749472,-0.0117,-0.033,-0.0024,-0.0346,train
2000-09-25,0.8973843709386079,2.143010847795689,1.243063208951615,0.81942499929118,-0.0067111324520519,-0.0067111324520519,4.503929878898439e-05,7.959053027183865e-05,0.0149336705975553,17.99373291358555,21.41,114.06,0.0044029587883056,5.988,5.83944,-0.1485600000000007,6.5,0.0079970919665575,-0.0071921866699358,-0.0339657282741737,0.0282595985188072,-0.0038659793814432,-0.0093970359356391,-0.0744139094699398,54.39455355850652,0.0,1.0,-0.0038,-0.0448,-0.0017,-0.0579,train
2000-09-26,1.029616610810548,0.8973843709386079,1.263446184940697,0.8328987291382585,-0.0082477859533797,-0.0082477859533797,6.802597313276804e-05,9.076585057125368e-05,0.015968217711479,18.08912227565336,21.88,113.16,-0.0078905839032088,5.953,5.80361,-0.1493900000000004,6.5,0.0,0.000442477876106,-0.0022172949002217,0.0090978013646703,0.0064683053040104,-0.0260479553524505,0.0551691895692319,54.39455355850652,0.9510565162951536,0.3090169943749475,-0.0224,-0.0526,-0.0193,-0.0655999999999999,train
2000-09-27,1.224791902923105,1.029616610810548,1.268701075010263,0.8582547781509698,-0.0004485279248782,-0.0004485279248782,2.01177299395605e-07,5.588974924186466e-05,0.0124634613092943,18.10211669906199,21.67,113.11,-0.0004418522446093,5.953,5.82256,-0.1304400000000001,6.5,0.015506671474937,-0.000498853152032,-0.0012698412698411,-0.0022539444027046,0.0,0.0089375192572121,0.0050672757993314,54.39455355850652,0.5877852522924732,-0.8090169943749473,-0.0171,-0.053,-0.0165,-0.0638,train
2000-09-28,0.9423089991187164,1.224791902923105,1.283655014630541,0.8921430313774811,0.0219915547936355,0.0,0.0,0.0002231593929001,0.0246247317063136,18.10915632614389,19.47,113.31,0.0017681902572717,5.96,5.81149,-0.1485099999999999,6.5,-0.0095880681818183,-0.0150348085145793,-0.0356007628734901,-0.0353915662650603,0.0089974293059125,-0.0053730368353969,0.019732549159028,54.39455355850652,-0.587785252292473,-0.8090169943749476,0.0064,-0.0369,0.0024,-0.0328,train
2000-09-29,1.105789307348828,0.9423089991187164,1.247422546317333,0.9083197758111652,-0.0150479556368712,-0.0150479556368712,0.0002264409688492,7.377893786356715e-05,0.0144029627360756,17.98819419411507,20.57,113.25,-0.0005295207836907,5.95,5.78254,-0.1674600000000002,6.5,-0.0071710290426676,0.0063000517168425,0.016479894528675,0.0120999219359876,0.0076433121019108,-0.0167610896916828,0.0108534372187812,54.39455355850652,-0.9510565162951536,0.3090169943749472,-0.0084,-0.0486,-0.0040999999999999,-0.0476999999999999,train
2000-10-02,1.076359192241605,1.105789307348828,1.039978238227961,0.9326151714210448,-0.0001949358458381,-0.0001949358458381,3.7999983992651226e-08,4.339513415752768e-05,0.0109801354936187,18.01534551965893,21.23,113.79,0.0047682119205298,5.926,5.8289,-0.0971000000000001,6.5,-0.0021668472372696,0.0117113890143434,0.0434500648508431,0.0320092556883919,0.0075853350189634,0.001335186182097,0.0120913315742846,60.64490532356346,0.0,1.0,-0.0019,-0.0556,-0.0126,-0.0416,train
